tss-1r_m1_csea	FCL_3_V_1_telemetry_unitless		na	FCL 3 V	Fuel Cell No 3 Voltage		data											
tss-1r_m1_csea	FCL_3_V_2_Voltage_volts	V	na	FCL 3 V	Fuel Cell No 3 Voltage		data											
tss-1r_m1_csea	Data_Quality_FCL_3_V		na	Data_Quality_FCL_3_V	Data Quality Indicator for FCL 3 V		data											
tss-1r_m1_csea	FCL_1_I_1_telemetry_unitless		na	FCL 1 I	Fuel Cell No 1 Current		data											
tss-1r_m1_csea	FCL_1_I_2_Current_amps	A	na	FCL 1 I	Fuel Cell No 1 Current		data											
tss-1r_m1_csea	Data_Quality_FCL_1_I		na	Data_Quality_FCL_1_I	Data Quality Indicator for FCL 1 I		data											
tss-1r_m1_csea	FCL_2_I_1_telemetry_unitless		na	FCL 2 I	Fuel Cell No 2 Current		data											
tss-1r_m1_csea	FCL_2_I_2_Current_amps	A	na	FCL 2 I	Fuel Cell No 2 Current		data											
tss-1r_m1_csea	Data_Quality_FCL_2_I		na	Data_Quality_FCL_2_I	Data Quality Indicator for FCL 2 I		data											
tss-1r_m1_csea	FCL_3_I_1_telemetry_unitless		na	FCL 3 I	Fuel Cell No 3 Current		data											
tss-1r_m1_csea	FCL_3_I_2_Current_amps	A	na	FCL 3 I	Fuel Cell No 3 Current		data											
tss-1r_m1_csea	Data_Quality_FCL_3_I		na	Data_Quality_FCL_3_I	Data Quality Indicator for FCL 3 I		data											
tss-1r_m1_csea	Mid_PCA_Main_Bus_A_I_1_telemetry_unitless		na	Mid PCA Main Bus A I	Mid PCA Main Bus A Current		data											
tss-1r_m1_csea	Mid_PCA_Main_Bus_A_I_2_Current_amps	A	na	Mid PCA Main Bus A I	Mid PCA Main Bus A Current		data											
tss-1r_m1_csea	Data_Quality_Mid_PCA_Main_Bus_A_I		na	Data Quality sensor 20	Data Quality Indicator for Mid PCA Main Bus A I		data											
tss-1r_m1_csea	Mid_PCA_Main_Bus_B_I_1_telemetry_unitless		na	Mid PCA Main Bus B I	Mid PCA Main Bus B Current		data											
tss-1r_m1_csea	Mid_PCA_Main_Bus_B_I_2_Current_amps	A	na	Mid PCA Main Bus B I	Mid PCA Main Bus B Current		data											
tss-1r_m1_csea	Data_Quality_Mid_PCA_Main_Bus_B_I		na	Data Quality sensor 21	Data Quality Indicator for Mid PCA Main Bus B I		data											
tss-1r_m1_csea	P_L_Pri_Main_Bus_B_V_1_telemetry_unitless		na	P/L Pri Main Bus B V	Payload Primary Main Bus B Voltage		data											
tss-1r_m1_csea	P_L_Pri_Main_Bus_B_V_2_Voltage_volts	V	na	P/L Pri Main Bus B V	Payload Primary Main Bus B Voltage		data											
tss-1r_m1_csea	Data_Quality_P_L_Pri_Main_Bus_B_V		na	Data Quality sensor 22	Data Quality Indicator for P/L Pri Main Bus B V		data											
tss-1r_m1_csea	P_L_Pri_Main_Bus_C_V_1_telemetry_unitless		na	P/L Pri Main Bus C V	Payload Primary Main Bus C Voltage		data											
tss-1r_m1_csea	P_L_Pri_Main_Bus_C_V_2_Voltage_volts	V	na	P/L Pri Main Bus C V	Payload Primary Main Bus C Voltage		data											
tss-1r_m1_csea	Data_Quality_P_L_Pri_Main_Bus_C_V		na	Data Quality sensor 23	Data Quality Indicator for P/L Pri Main Bus C V		data											
