tss-1r_m1_rtmd	Attenuation_Setting__Input_2_Bz__Input_1_CAL	Dimensionless	na	Input 2: Attenuation sensor 4	Input 2: Attenuation for Bz: Input 1		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_2_Bz__Input_1_CAL	Dimensionless	na	Input 2: Attenuation Source se	Input 2: Attenuation Source for Bz: Input 1		data											
tss-1r_m1_rtmd	Ex__Input_2_1_Telemetry_Dimensionless	Dimensionless	na	Ex: Input 2	Ex: Input 2		data											
tss-1r_m1_rtmd	Ex__Input_2_2_Pwr_uV__2	uV**2	na	Ex: Input 2	Ex: Input 2		data											
tss-1r_m1_rtmd	Ex__Input_2_3_PwDen_uV__2_Hz	uV**2/Hz	na	Ex: Input 2	Ex: Input 2		data											
tss-1r_m1_rtmd	Ex__Input_2_4_PwDen_uV__2_Hz	uV**2/Hz	na	Ex: Input 2	Ex: Input 2		data											
tss-1r_m1_rtmd	Ex__Input_2_5_Power_Den_uV__2_Hz	uV**2/Hz	na	Ex: Input 2	Ex: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_1_Ex__Input_2_CAL	Dimensionless	na	Input 1: AutoMatic Gain Correc	Input 1: AutoMatic Gain Correction for Ex: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_1_Ex__Input_2_CAL	Dimensionless	na	Input 1: Attenuation sensor 5	Input 1: Attenuation for Ex: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_1_Ex__Input_2_CAL	Dimensionless	na	Input 1: Attenuation Source se	Input 1: Attenuation Source for Ex: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_2_Ex__Input_2_CAL	Dimensionless	na	Input 2: AutoMatic Gain Correc	Input 2: AutoMatic Gain Correction for Ex: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_2_Ex__Input_2_CAL	Dimensionless	na	Input 2: Attenuation sensor 5	Input 2: Attenuation for Ex: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_2_Ex__Input_2_CAL	Dimensionless	na	Input 2: Attenuation Source se	Input 2: Attenuation Source for Ex: Input 2		data											
tss-1r_m1_rtmd	Ey__Input_2_1_Telemetry_Dimensionless	Dimensionless	na	Ey: Input 2	Ey: Input 2		data											
tss-1r_m1_rtmd	Ey__Input_2_2_Pwr_uV__2	uV**2	na	Ey: Input 2	Ey: Input 2		data											
tss-1r_m1_rtmd	Ey__Input_2_3_PwDen_uV__2_Hz	uV**2/Hz	na	Ey: Input 2	Ey: Input 2		data											
tss-1r_m1_rtmd	Ey__Input_2_4_PwDen_uV__2_Hz	uV**2/Hz	na	Ey: Input 2	Ey: Input 2		data											
tss-1r_m1_rtmd	Ey__Input_2_5_Power_Den_uV__2_Hz	uV**2/Hz	na	Ey: Input 2	Ey: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_1_Ey__Input_2_CAL	Dimensionless	na	Input 1: AutoMatic Gain Correc	Input 1: AutoMatic Gain Correction for Ey: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_1_Ey__Input_2_CAL	Dimensionless	na	Input 1: Attenuation sensor 6	Input 1: Attenuation for Ey: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_1_Ey__Input_2_CAL	Dimensionless	na	Input 1: Attenuation Source se	Input 1: Attenuation Source for Ey: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_2_Ey__Input_2_CAL	Dimensionless	na	Input 2: AutoMatic Gain Correc	Input 2: AutoMatic Gain Correction for Ey: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_2_Ey__Input_2_CAL	Dimensionless	na	Input 2: Attenuation sensor 6	Input 2: Attenuation for Ey: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_2_Ey__Input_2_CAL	Dimensionless	na	Input 2: Attenuation Source se	Input 2: Attenuation Source for Ey: Input 2		data											
tss-1r_m1_rtmd	Ez__Input_2_1_Telemetry_Dimensionless	Dimensionless	na	Ez: Input 2	Ez: Input 2		data											
tss-1r_m1_rtmd	Ez__Input_2_2_Pwr_uV__2	uV**2	na	Ez: Input 2	Ez: Input 2		data											
tss-1r_m1_rtmd	Ez__Input_2_3_PwDen_uV__2_Hz	uV**2/Hz	na	Ez: Input 2	Ez: Input 2		data											
tss-1r_m1_rtmd	Ez__Input_2_4_PwDen_uV__2_Hz	uV**2/Hz	na	Ez: Input 2	Ez: Input 2		data											
tss-1r_m1_rtmd	Ez__Input_2_5_Power_Den_uV__2_Hz	uV**2/Hz	na	Ez: Input 2	Ez: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_1_Ez__Input_2_CAL	Dimensionless	na	Input 1: AutoMatic Gain Correc	Input 1: AutoMatic Gain Correction for Ez: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_1_Ez__Input_2_CAL	Dimensionless	na	Input 1: Attenuation sensor 7	Input 1: Attenuation for Ez: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_1_Ez__Input_2_CAL	Dimensionless	na	Input 1: Attenuation Source se	Input 1: Attenuation Source for Ez: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_2_Ez__Input_2_CAL	Dimensionless	na	Input 2: AutoMatic Gain Correc	Input 2: AutoMatic Gain Correction for Ez: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_2_Ez__Input_2_CAL	Dimensionless	na	Input 2: Attenuation sensor 7	Input 2: Attenuation for Ez: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_2_Ez__Input_2_CAL	Dimensionless	na	Input 2: Attenuation Source se	Input 2: Attenuation Source for Ez: Input 2		data											
tss-1r_m1_rtmd	Bx__Input_2_1_Telemetry_Dimensionless	Dimensionless	na	Bx: Input 2	Bx: Input 2		data											
tss-1r_m1_rtmd	Bx__Input_2_2_Pwr_uV__2	uV**2	na	Bx: Input 2	Bx: Input 2		data											
tss-1r_m1_rtmd	Bx__Input_2_3_PwDen_uV__2_Hz	uV**2/Hz	na	Bx: Input 2	Bx: Input 2		data											
tss-1r_m1_rtmd	Bx__Input_2_4_PwDen_uV__2_Hz	uV**2/Hz	na	Bx: Input 2	Bx: Input 2		data											
tss-1r_m1_rtmd	Bx__Input_2_5_Power_Den_uV__2_Hz	uV**2/Hz	na	Bx: Input 2	Bx: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_1_Bx__Input_2_CAL	Dimensionless	na	Input 1: AutoMatic Gain Correc	Input 1: AutoMatic Gain Correction for Bx: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_1_Bx__Input_2_CAL	Dimensionless	na	Input 1: Attenuation sensor 8	Input 1: Attenuation for Bx: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_1_Bx__Input_2_CAL	Dimensionless	na	Input 1: Attenuation Source se	Input 1: Attenuation Source for Bx: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_2_Bx__Input_2_CAL	Dimensionless	na	Input 2: AutoMatic Gain Correc	Input 2: AutoMatic Gain Correction for Bx: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_2_Bx__Input_2_CAL	Dimensionless	na	Input 2: Attenuation sensor 8	Input 2: Attenuation for Bx: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_2_Bx__Input_2_CAL	Dimensionless	na	Input 2: Attenuation Source se	Input 2: Attenuation Source for Bx: Input 2		data											
tss-1r_m1_rtmd	Bz__Input_2_1_Telemetry_Dimensionless	Dimensionless	na	Bz: Input 2	Bz: Input 2		data											
tss-1r_m1_rtmd	Bz__Input_2_2_Pwr_uV__2	uV**2	na	Bz: Input 2	Bz: Input 2		data											
tss-1r_m1_rtmd	Bz__Input_2_3_PwDen_uV__2_Hz	uV**2/Hz	na	Bz: Input 2	Bz: Input 2		data											
tss-1r_m1_rtmd	Bz__Input_2_4_PwDen_uV__2_Hz	uV**2/Hz	na	Bz: Input 2	Bz: Input 2		data											
tss-1r_m1_rtmd	Bz__Input_2_5_Power_Den_uV__2_Hz	uV**2/Hz	na	Bz: Input 2	Bz: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_1_Bz__Input_2_CAL	Dimensionless	na	Input 1: AutoMatic Gain Correc	Input 1: AutoMatic Gain Correction for Bz: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_1_Bz__Input_2_CAL	Dimensionless	na	Input 1: Attenuation sensor 9	Input 1: Attenuation for Bz: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_1_Bz__Input_2_CAL	Dimensionless	na	Input 1: Attenuation Source se	Input 1: Attenuation Source for Bz: Input 2		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_2_Bz__Input_2_CAL	Dimensionless	na	Input 2: AutoMatic Gain Correc	Input 2: AutoMatic Gain Correction for Bz: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_2_Bz__Input_2_CAL	Dimensionless	na	Input 2: Attenuation sensor 9	Input 2: Attenuation for Bz: Input 2		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_2_Bz__Input_2_CAL	Dimensionless	na	Input 2: Attenuation Source se	Input 2: Attenuation Source for Bz: Input 2		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ex_1_Telemetry_Dimensionless	Dimensionless	na	Imag Xcor Spec (Ex,Ex)	Imaginary part of cross correlation spectrum (Ex,Ex)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ex_2_Pwr_uV__2	uV**2	na	Imag Xcor Spec (Ex,Ex)	Imaginary part of cross correlation spectrum (Ex,Ex)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ex_3_PwDen_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Ex)	Imaginary part of cross correlation spectrum (Ex,Ex)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ex_4_PwDen_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Ex)	Imaginary part of cross correlation spectrum (Ex,Ex)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ex_5_Power_Den_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Ex)	Imaginary part of cross correlation spectrum (Ex,Ex)		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_1_Imag_Xcor_Spec_Ex_Ex_CAL	Dimensionless	na	Input 1: AutoMatic Gain Correc	Input 1: AutoMatic Gain Correction for Imag Xcor Spec (Ex,Ex)		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_1_Imag_Xcor_Spec_Ex_Ex_CAL	Dimensionless	na	Input 1: Attenuation sensor 10	Input 1: Attenuation for Imag Xcor Spec (Ex,Ex)		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_1_Imag_Xcor_Spec_Ex_Ex_CAL	Dimensionless	na	Input 1: Attenuation Source se	Input 1: Attenuation Source for Imag Xcor Spec (Ex,Ex)		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_2_Imag_Xcor_Spec_Ex_Ex_CAL	Dimensionless	na	Input 2: AutoMatic Gain Correc	Input 2: AutoMatic Gain Correction for Imag Xcor Spec (Ex,Ex)		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_2_Imag_Xcor_Spec_Ex_Ex_CAL	Dimensionless	na	Input 2: Attenuation sensor 10	Input 2: Attenuation for Imag Xcor Spec (Ex,Ex)		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_2_Imag_Xcor_Spec_Ex_Ex_CAL	Dimensionless	na	Input 2: Attenuation Source se	Input 2: Attenuation Source for Imag Xcor Spec (Ex,Ex)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ey_1_Telemetry_Dimensionless	Dimensionless	na	Imag Xcor Spec (Ex,Ey)	Imaginary part of cross correlation spectrum (Ex,Ey)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ey_2_Pwr_uV__2	uV**2	na	Imag Xcor Spec (Ex,Ey)	Imaginary part of cross correlation spectrum (Ex,Ey)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ey_3_PwDen_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Ey)	Imaginary part of cross correlation spectrum (Ex,Ey)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ey_4_PwDen_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Ey)	Imaginary part of cross correlation spectrum (Ex,Ey)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ey_5_Power_Den_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Ey)	Imaginary part of cross correlation spectrum (Ex,Ey)		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_1_Imag_Xcor_Spec_Ex_Ey_CAL	Dimensionless	na	Input 1: AutoMatic Gain Correc	Input 1: AutoMatic Gain Correction for Imag Xcor Spec (Ex,Ey)		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_1_Imag_Xcor_Spec_Ex_Ey_CAL	Dimensionless	na	Input 1: Attenuation sensor 11	Input 1: Attenuation for Imag Xcor Spec (Ex,Ey)		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_1_Imag_Xcor_Spec_Ex_Ey_CAL	Dimensionless	na	Input 1: Attenuation Source se	Input 1: Attenuation Source for Imag Xcor Spec (Ex,Ey)		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_2_Imag_Xcor_Spec_Ex_Ey_CAL	Dimensionless	na	Input 2: AutoMatic Gain Correc	Input 2: AutoMatic Gain Correction for Imag Xcor Spec (Ex,Ey)		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_2_Imag_Xcor_Spec_Ex_Ey_CAL	Dimensionless	na	Input 2: Attenuation sensor 11	Input 2: Attenuation for Imag Xcor Spec (Ex,Ey)		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_2_Imag_Xcor_Spec_Ex_Ey_CAL	Dimensionless	na	Input 2: Attenuation Source se	Input 2: Attenuation Source for Imag Xcor Spec (Ex,Ey)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ez_1_Telemetry_Dimensionless	Dimensionless	na	Imag Xcor Spec (Ex,Ez)	Imaginary part of cross correlation spectrum (Ex,Ez)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ez_2_Pwr_uV__2	uV**2	na	Imag Xcor Spec (Ex,Ez)	Imaginary part of cross correlation spectrum (Ex,Ez)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ez_3_PwDen_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Ez)	Imaginary part of cross correlation spectrum (Ex,Ez)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ez_4_PwDen_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Ez)	Imaginary part of cross correlation spectrum (Ex,Ez)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Ez_5_Power_Den_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Ez)	Imaginary part of cross correlation spectrum (Ex,Ez)		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_1_Imag_Xcor_Spec_Ex_Ez_CAL	Dimensionless	na	Input 1: AutoMatic Gain Correc	Input 1: AutoMatic Gain Correction for Imag Xcor Spec (Ex,Ez)		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_1_Imag_Xcor_Spec_Ex_Ez_CAL	Dimensionless	na	Input 1: Attenuation sensor 12	Input 1: Attenuation for Imag Xcor Spec (Ex,Ez)		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_1_Imag_Xcor_Spec_Ex_Ez_CAL	Dimensionless	na	Input 1: Attenuation Source se	Input 1: Attenuation Source for Imag Xcor Spec (Ex,Ez)		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_2_Imag_Xcor_Spec_Ex_Ez_CAL	Dimensionless	na	Input 2: AutoMatic Gain Correc	Input 2: AutoMatic Gain Correction for Imag Xcor Spec (Ex,Ez)		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_2_Imag_Xcor_Spec_Ex_Ez_CAL	Dimensionless	na	Input 2: Attenuation sensor 12	Input 2: Attenuation for Imag Xcor Spec (Ex,Ez)		data											
tss-1r_m1_rtmd	Attenuation_Source__Input_2_Imag_Xcor_Spec_Ex_Ez_CAL	Dimensionless	na	Input 2: Attenuation Source se	Input 2: Attenuation Source for Imag Xcor Spec (Ex,Ez)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Bx_1_Telemetry_Dimensionless	Dimensionless	na	Imag Xcor Spec (Ex,Bx)	Imaginary part of cross correlation spectrum (Ex,Bx)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Bx_2_Pwr_uV__2	uV**2	na	Imag Xcor Spec (Ex,Bx)	Imaginary part of cross correlation spectrum (Ex,Bx)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Bx_3_PwDen_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Bx)	Imaginary part of cross correlation spectrum (Ex,Bx)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Bx_4_PwDen_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Bx)	Imaginary part of cross correlation spectrum (Ex,Bx)		data											
tss-1r_m1_rtmd	Imag_Xcor_Spec_Ex_Bx_5_Power_Den_uV__2_Hz	uV**2/Hz	na	Imag Xcor Spec (Ex,Bx)	Imaginary part of cross correlation spectrum (Ex,Bx)		data											
tss-1r_m1_rtmd	Automatic_Gain_Correction__Input_1_Imag_Xcor_Spec_Ex_Bx_CAL	Dimensionless	na	Input 1: AutoMatic Gain Correc	Input 1: AutoMatic Gain Correction for Imag Xcor Spec (Ex,Bx)		data											
tss-1r_m1_rtmd	Attenuation_Setting__Input_1_Imag_Xcor_Spec_Ex_Bx_CAL	Dimensionless	na	Input 1: Attenuation sensor 13	Input 1: Attenuation for Imag Xcor Spec (Ex,Bx)		data											
