bar_2d_l2_magn	yyyymmdd	NASA/Granule/BARREL/2D/Magnetometer/L2/PT0.25S
bar_2d_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2D/MediumSpectra/L2/PT4S
bar_2d_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2D/RateCounter/L2/PT4S
bar_2d_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2D/SlowSpectra/L2/PT32S
bar_2e_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2E/Ephemeris/L2/PT4S
bar_2e_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2E/FastSpectra/L2/PT0.05S
bar_2e_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2E/Housekeeping/L2/PT40S
bar_2e_l2_magn	yyyymmdd	NASA/Granule/BARREL/2E/Magnetometer/L2/PT0.25S
bar_2e_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2E/MediumSpectra/L2/PT4S
bar_2e_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2E/RateCounter/L2/PT4S
bar_2e_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2E/SlowSpectra/L2/PT32S
bar_2f_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2F/Ephemeris/L2/PT4S
bar_2f_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2F/FastSpectra/L2/PT0.05S
bar_2f_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2F/Housekeeping/L2/PT40S
bar_2f_l2_magn	yyyymmdd	NASA/Granule/BARREL/2F/Magnetometer/L2/PT0.25S
bar_2f_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2F/MediumSpectra/L2/PT4S
bar_2f_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2F/RateCounter/L2/PT4S
bar_2f_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2F/SlowSpectra/L2/PT32S
bar_2i_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2I/Ephemeris/L2/PT4S
bar_2i_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2I/FastSpectra/L2/PT0.05S
bar_2i_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2I/Housekeeping/L2/PT40S
bar_2i_l2_magn	yyyymmdd	NASA/Granule/BARREL/2I/Magnetometer/L2/PT0.25S
bar_2i_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2I/MediumSpectra/L2/PT4S
bar_2i_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2I/RateCounter/L2/PT4S
bar_2i_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2I/SlowSpectra/L2/PT32S
bar_2k_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2K/Ephemeris/L2/PT4S
bar_2k_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2K/FastSpectra/L2/PT0.05S
bar_2k_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2K/Housekeeping/L2/PT40S
bar_2k_l2_magn	yyyymmdd	NASA/Granule/BARREL/2K/Magnetometer/L2/PT0.25S
bar_2k_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2K/MediumSpectra/L2/PT4S
bar_2k_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2K/RateCounter/L2/PT4S
bar_2k_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2K/SlowSpectra/L2/PT32S
bar_2l_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2L/Ephemeris/L2/PT4S
bar_2l_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2L/FastSpectra/L2/PT0.05S
bar_2l_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2L/Housekeeping/L2/PT40S
bar_2l_l2_magn	yyyymmdd	NASA/Granule/BARREL/2L/Magnetometer/L2/PT0.25S
bar_2l_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2L/MediumSpectra/L2/PT4S
bar_2l_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2L/RateCounter/L2/PT4S
bar_2l_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2L/SlowSpectra/L2/PT32S
bar_2m_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2M/Ephemeris/L2/PT4S
bar_2m_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2M/FastSpectra/L2/PT0.05S
bar_2m_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2M/Housekeeping/L2/PT40S
bar_2m_l2_magn	yyyymmdd	NASA/Granule/BARREL/2M/Magnetometer/L2/PT0.25S
bar_2m_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2M/MediumSpectra/L2/PT4S
bar_2m_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2M/RateCounter/L2/PT4S
bar_2m_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2M/SlowSpectra/L2/PT32S
bar_2n_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2N/Ephemeris/L2/PT4S
bar_2n_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2N/FastSpectra/L2/PT0.05S
bar_2n_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2N/Housekeeping/L2/PT40S
bar_2n_l2_magn	yyyymmdd	NASA/Granule/BARREL/2N/Magnetometer/L2/PT0.25S
bar_2n_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2N/MediumSpectra/L2/PT4S
bar_2n_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2N/RateCounter/L2/PT4S
bar_2n_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2N/SlowSpectra/L2/PT32S
bar_2o_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2O/Ephemeris/L2/PT4S
bar_2o_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2O/FastSpectra/L2/PT0.05S
bar_2o_l2_hkpg	yyyymmdd	NASA/Granule/BARREL/2O/Housekeeping/L2/PT40S
bar_2o_l2_magn	yyyymmdd	NASA/Granule/BARREL/2O/Magnetometer/L2/PT0.25S
bar_2o_l2_mspc	yyyymmdd	NASA/Granule/BARREL/2O/MediumSpectra/L2/PT4S
bar_2o_l2_rcnt	yyyymmdd	NASA/Granule/BARREL/2O/RateCounter/L2/PT4S
bar_2o_l2_sspc	yyyymmdd	NASA/Granule/BARREL/2O/SlowSpectra/L2/PT32S
bar_2p_l2_ephm	yyyymmdd	NASA/Granule/BARREL/2P/Ephemeris/L2/PT4S
bar_2p_l2_fspc	yyyymmdd	NASA/Granule/BARREL/2P/FastSpectra/L2/PT0.05S
