Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist1d	SNAPSHOT_LEN	samples		SNAPSHOT_LEN	Length of snapshot		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist1d	CHANNEL_REF			CHANNEL_REF	Number of channel in the histogram		support_data											
Astro	CDF_UINT1	1	2:[2,1]	T/TT	OOOOO	solo_l2_rpw-tds-surv-hist1d	CHANNEL_CONFIG			CHANNEL_CONFIG	Status of signal channels in the snapshot		data											
Astro	CDF_CHAR	8	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist1d	CHANNEL_LABEL			CHANNEL_LABEL	Label for CHANNEL_REF		metadata											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist1d	HIST1D_ID			HIST1D_ID	Histogram ID		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist1d	HIST1D_PARAM			HIST1D_PARAM	Histogram build parameters		data											
Astro	CDF_CHAR	32	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist1d	HIST1D_PARAM_LABEL			HIST1D_PARAM_LABEL	Label for HIST1D_PARAM		metadata											
Astro	CDF_FLOAT	1	1:[256]	T/T	OOOOO	solo_l2_rpw-tds-surv-hist1d	HIST1D_AXIS			HIST1D_AXIS	Axis corresponding to the histogram		data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist1d	HIST1D_COL_TIME	s		HIST1D_COL_TIME	Histogram build duration		data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist1d	HIST1D_OUT			HIST1D_OUT	Histogram out values		data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist1d	HIST1D_BINS			HIST1D_BINS	Number of histogram bins		data											
Astro	CDF_UINT2	1	1:[256]	T/T	OOOOO	solo_l2_rpw-tds-surv-hist1d	HIST1D_COUNTS			HIST1D_COUNTS	Number of histogram bins		data											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	Epoch	ns		Epoch	Default time		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	QUALITY_FLAG			QUALITY_FLAG	Quality flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	QUALITY_BITMASK			QUALITY_BITMASK	Bitmask flag		support_data											
Astro	CDF_UINT1	1	1:[6]	T/T	OOOOO	solo_l2_rpw-tds-surv-hist2d	BIA_STATUS_INFO			BIA_STATUS_INFO	BIAS status byte		data											
Astro	CDF_CHAR	16	1:[6]	F/T	OOOOO	solo_l2_rpw-tds-surv-hist2d	BIA_STATUS_INFO_LABEL			BIA_STATUS_INFO_LABEL	Label for BIA_STATUS_INFO		metadata											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	SURVEY_MODE			SURVEY_MODE	TDS survey mode		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	SAMPLING_RATE	Hz		SAMPLING_RATE	TDS sampling rate		data											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	INPUT_CONFIG			INPUT_CONFIG	Bitmask of TDS analog input configuration		data											
Astro	CDF_CHAR	8	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	TDS_CONFIG_LABEL			TDS_CONFIG_LABEL	Label for TDS Configuration		metadata											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	SNAPSHOT_LEN	samples		SNAPSHOT_LEN	Length of snapshot		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	CHANNEL_REF			CHANNEL_REF	Number of channel in the histogram		support_data											
Astro	CDF_UINT1	1	2:[2,1]	T/TT	OOOOO	solo_l2_rpw-tds-surv-hist2d	CHANNEL_CONFIG			CHANNEL_CONFIG	Status of signal channels in the snapshot		data											
Astro	CDF_CHAR	8	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	CHANNEL_LABEL			CHANNEL_LABEL	Label for CHANNEL_REF		metadata											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_ID			HIST2D_ID	Histogram ID		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_PARAMS			HIST2D_PARAMS	Histogram build parameters		data											
Astro	CDF_CHAR	32	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_PARAMS_LABEL			HIST2D_PARAMS_LABEL	Label for HIST2D_PARAMS		metadata											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_COL_TIME	s		HIST2D_COL_TIME	Histogram build duration		data											
Astro	CDF_FLOAT	1	1:[128]	T/T	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_AXIS1			HIST2D_AXIS1	Axis 1 for the histogram		support_data											
Astro	CDF_FLOAT	1	1:[128]	T/T	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_AXIS2			HIST2D_AXIS2	Axis 2 for the histogram		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_BINS1			HIST2D_BINS1	Number of X bins		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_BINS2			HIST2D_BINS2	Number of Y bins		data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_TOT_SNAPSHOT			HIST2D_TOT_SNAPSHOT	Total number of snapshots		data											
Astro	CDF_UINT2	1	2:[128,128]	T/TT	OOOOO	solo_l2_rpw-tds-surv-hist2d	HIST2D_COUNTS			HIST2D_COUNTS	Total number of counts		data											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	Epoch	ns		Epoch	Default time		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	QUALITY_FLAG			QUALITY_FLAG	Quality flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	QUALITY_BITMASK			QUALITY_BITMASK	Bitmask flag		support_data											
Astro	CDF_UINT1	1	1:[6]	T/T	OOOOO	solo_l2_rpw-tds-surv-mamp	BIA_STATUS_INFO			BIA_STATUS_INFO	BIAS status byte		data											
Astro	CDF_CHAR	16	1:[6]	F/T	OOOOO	solo_l2_rpw-tds-surv-mamp	BIA_STATUS_INFO_LABEL			BIA_STATUS_INFO_LABEL	Label for BIA_STATUS_INFO		metadata											
Astro	CDF_UINT1	1	1:[7]	T/T	OOOOO	solo_l2_rpw-tds-surv-mamp	RPW_STATUS_INFO			RPW_STATUS_INFO	RPW status		data											
Astro	CDF_CHAR	16	1:[7]	F/T	OOOOO	solo_l2_rpw-tds-surv-mamp	RPW_STATUS_INFO_LABEL			RPW_STATUS_INFO_LABEL	Label for RPW_STATUS_INFO		metadata											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	DECIMATION_RATE	Samples per second		DECIMATION_RATE	Decimation rate of the MAMP data.		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	SURVEY_MODE			SURVEY_MODE	TDS survey mode		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	FILTER_COEFS			FILTER_COEFS	Index of filter coefficients used		support_data											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	INPUT_CONFIG			INPUT_CONFIG	Bitmask of TDS analog input configuration		data											
Astro	CDF_CHAR	8	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	TDS_CONFIG_LABEL			TDS_CONFIG_LABEL	Label for TDS Configuration		metadata											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	SNAPSHOT_SEQ_NR			SNAPSHOT_SEQ_NR	Sequential number of a snapshot incremented with every snapshot		data											
Astro	CDF_UINT1	1	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-mamp	CHANNEL_ON			CHANNEL_ON	Status of signal channels in the snapshot		support_data											
Astro	CDF_UINT1	1	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-mamp	CHANNEL_OVERFLOW			CHANNEL_OVERFLOW	ADC overflow per channel		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-mamp	BUFFER_OVERFLOW			BUFFER_OVERFLOW	Status of buffer		support_data											
Astro	CDF_UINT1	1	2:[2,4]	T/TT	OOOOO	solo_l2_rpw-tds-surv-mamp	CHANNEL_CONFIG			CHANNEL_CONFIG	Status of signal channels in the snapshot		data											
Astro	CDF_CHAR	8	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-mamp	CHANNEL_LABEL			CHANNEL_LABEL	Label for CHANNEL_INFO_STATUS		metadata											
Astro	CDF_FLOAT	1	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-mamp	WAVEFORM_DATA			Maximum amplitude data (electric and magnetic)	Maximum absolute value of a voltage measured on TDS input.		data											
Astro	CDF_CHAR	32	1:[4]	F/T	OOOOO	solo_l2_rpw-tds-surv-mamp	WAVEFORM_LABEL			WAVEFORM_LABEL	Label for WAVEFORM_DATA		metadata											
Astro	CDF_CHAR	8	1:[4]	F/T	OOOOO	solo_l2_rpw-tds-surv-mamp	WAVEFORM_UNITS			WAVEFORM_UNITS	Label for WAVEFORM_DATA		metadata											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-b	SAMPLING_RATE	Hz		Sampling rate	Sampling frequency of the snapshot		support_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-b	Epoch	ns		Epoch	Default time		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-b	QUALITY_BITMASK			QUALITY_BITMASK	Bitmask flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-b	L2_QUALITY_BITMASK			L2_QUALITY_BITMASK	Bitmask flag		support_data											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-b	SAMPS_PER_CH			SAMPS_PER_CH	Number of samples per channel		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-b	QUALITY_FLAG			QUALITY_FLAG	Quality flag		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-b	SURVEY_MODE			SURVEY_MODE	TDS survey mode		support_data											
Astro	CDF_UINT1	1	2:[2,2]	T/TT	OOOOO	solo_l2_rpw-tds-surv-rswf-b	CALIBRATION_TABLE_INDEX			CALIBRATION_TABLE_INDEX	Informations about calibration tables used		support_data											
Astro	CDF_REAL4	1	1:[65536]	T/T	OOOOO	solo_l2_rpw-tds-surv-rswf-b	B	nT		Magnetic waveform	Magnetic component values of Bx		data											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	Epoch	ns		Epoch	Default time		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	QUALITY_FLAG			QUALITY_FLAG	Quality flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	QUALITY_BITMASK			QUALITY_BITMASK	Bitmask flag		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	SURVEY_MODE			SURVEY_MODE	LFR survey mode		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	BIA_STATUS_INFO			BIA_STATUS_INFO	BIAS status byte		support_data											
Astro	CDF_CHAR	16	1:[6]	F/T	OOOOO	solo_l2_rpw-tds-surv-rswf-e	BIA_STATUS_INFO_LABEL			BIA_STATUS_INFO_LABEL	Label for BIA_STATUS_INFO		metadata											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	SAMPLING_RATE	Hz		SAMPLING_RATE	TDS sampling rate		support_data											
Astro	CDF_UINT1	1	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-rswf-e	CHANNEL_OVERFLOW			CHANNEL_OVERFLOW	Channel overflow		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	BUFFER_OVERFLOW			BUFFER_OVERFLOW	Buffer overflow		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	FILTER_COEFS			FILTER_COEFS	Index of filter coefficients used		support_data											
Astro	CDF_UINT1	1	1:[7]	T/T	OOOOO	solo_l2_rpw-tds-surv-rswf-e	RPW_STATUS_INFO			RPW_STATUS_INFO	RPW status		support_data											
Astro	CDF_CHAR	16	1:[7]	F/T	OOOOO	solo_l2_rpw-tds-surv-rswf-e	RPW_STATUS_INFO_LABEL			RPW_STATUS_INFO_LABEL	Label for RPW_STATUS_INFO		metadata											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	INPUT_CONFIG			INPUT_CONFIG	Longword of TDS analog input configuration		data											
Astro	CDF_CHAR	8	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	TDS_CONFIG_LABEL			TDS_CONFIG_LABEL	Label for TDS Configuration		metadata											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	SNAPSHOT_SEQ_NR			SNAPSHOT_SEQ_NR	Sequential number of a snapshot incremented with every snapshot		support_data											
Astro	CDF_UINT1	1	2:[2,4]	T/TT	OOOOO	solo_l2_rpw-tds-surv-rswf-e	CHANNEL_CONFIG			CHANNEL_CONFIG	Configuration of input signals for each channel		support_data											
Astro	CDF_CHAR	8	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-rswf-e	CHANNEL_LABEL			CHANNEL_LABEL	Label for CHANNEL_INFO_STATUS		metadata											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-rswf-e	SAMPS_PER_CH			SAMPS_PER_CH	Number of samples per channel		support_data											
Astro	CDF_UINT1	1	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-rswf-e	CHANNEL_ON			CHANNEL_ON	Status of signal channels in the snapshot		support_data											
Astro	CDF_FLOAT	1	2:[4,65536]	T/TT	OOOOO	solo_l2_rpw-tds-surv-rswf-e	WAVEFORM_DATA	V/m		WAVEFORM_DATA	Calibrated electric waveform snapshot data measured on the four high frequency channels of TDS in the antenna coordinate system.		data											
Astro	CDF_FLOAT	1	2:[3,65536]	T/TT	OOOOO	solo_l2_rpw-tds-surv-rswf-e	WAVEFORM_DATA_RTN	V/m		Electric waveform data	Calibrated electric waveform snapshot measured on the four high frequency channels of TDS in the RTN coordinate system.		data											
Astro	CDF_FLOAT	1	2:[3,3]	T/TT	OOOOO	solo_l2_rpw-tds-surv-rswf-e	RPW_ANTENNA_RTN			RPW antenna orientation	Three RPW electric antenna orientations in the RTN coordinate system.		support_data											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	Epoch	ns		Epoch	Default time		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	QUALITY_FLAG			QUALITY_FLAG	Quality flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	QUALITY_BITMASK			QUALITY_BITMASK	Bitmask flag		support_data											
Astro	CDF_UINT1	1	1:[6]	T/T	OOOOO	solo_l2_rpw-tds-surv-stat	BIA_STATUS_INFO			BIA_STATUS_INFO	BIAS status byte		data											
Astro	CDF_CHAR	16	1:[6]	F/T	OOOOO	solo_l2_rpw-tds-surv-stat	BIA_STATUS_INFO_LABEL			BIA_STATUS_INFO_LABEL	Label for BIA_STATUS_INFO		metadata											
Astro	CDF_UINT1	1	1:[7]	T/T	OOOOO	solo_l2_rpw-tds-surv-stat	RPW_STATUS_INFO			RPW_STATUS_INFO	RPW status		data											
Astro	CDF_CHAR	16	1:[7]	F/T	OOOOO	solo_l2_rpw-tds-surv-stat	RPW_STATUS_INFO_LABEL			RPW_STATUS_INFO_LABEL	Label for RPW_STATUS_INFO		metadata											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	SAMPLING_RATE	Hz		SAMPLING_RATE	TDS sampling rate		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	SURVEY_MODE			SURVEY_MODE	TDS survey mode		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	FILTER_COEFS			FILTER_COEFS	Index of filter coefficients used		data											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	INPUT_CONFIG			INPUT_CONFIG	Bitmask of TDS analog input configuration		data											
Astro	CDF_CHAR	8	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	TDS_CONFIG_LABEL			TDS_CONFIG_LABEL	Label for TDS Configuration		metadata											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	SNAPSHOT_LEN	samples		SNAPSHOT_LEN	Length of snapshot		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	CHANNEL_REF			CHANNEL_REF	Status of signal channels in the snapshot		support_data											
Astro	CDF_UINT1	1	2:[2,1]	T/TT	OOOOO	solo_l2_rpw-tds-surv-stat	CHANNEL_CONFIG			CHANNEL_CONFIG	Status of signal channels in the snapshot		data											
Astro	CDF_CHAR	8	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	CHANNEL_LABEL			CHANNEL_LABEL	Label for CHANNEL_REF		metadata											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	SN_NR_EVENTS			SN_NR_EVENTS	Total number of valid snapshots processed		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	SN_MAX_E	mV		SN_MAX_E	Maximum of maxima of the amplitude of snapshots		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	SN_MED_MAX_E	mV		SN_MED_MAX_E	Median of maxima of the amplitude of snapshots		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	SN_RMS_E	mV/m		SN_RMS_E	RMS of all proceeded snapshots.		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	SN_THRESHOLD			SN_THRESHOLD	Number of snapshots exceed the threshold		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	DU_NR_IMPACT			DU_NR_IMPACT	Number of dust impact		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	DU_MED_AMP	V		DU_MED_AMP	Median amplitude of dust impacts		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	WA_AMP_MAX	V		WA_AMP_MAX	Maximum of detected wave amplitudes		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	WA_AMP_MED	V		WA_AMP_MED	Median of the peak wave amplitudes		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	WA_RMS	V		WA_RMS	RMS value calculated form all waves		data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	WA_NR_EVENTS			WA_NR_EVENTS	Total number of valid snapshots		data											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-stat	WA_MED_FREQ	Hz		WA_MED_FREQ	Median frequency of all identified waves		data											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-b	QUALITY_FLAG			QUALITY_FLAG	Quality flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-b	QUALITY_BITMASK			QUALITY_BITMASK	Bitmask flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-b	L2_QUALITY_BITMASK			L2_QUALITY_BITMASK	Bitmask flag		support_data											
Astro	CDF_UINT1	1	2:[2,2]	T/TT	OOOOO	solo_l2_rpw-tds-surv-tswf-b	CALIBRATION_TABLE_INDEX			CALIBRATION_TABLE_INDEX	Informations about calibration tables used		support_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-b	Epoch	ns		Epoch	Default time		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-b	SURVEY_MODE			SURVEY_MODE	TDS survey mode		support_data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-b	SAMPLING_RATE	Hz		Sampling rate	Sampling frequency of the snapshot		support_data											
Astro	CDF_REAL4	1	1:[65536]	T/T	OOOOO	solo_l2_rpw-tds-surv-tswf-b	B	nT		Magnetic waveform	Magnetic component values of Bx		data											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-b	SAMPS_PER_CH			SAMPS_PER_CH	Number of samples per channel		support_data											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	Epoch	ns		Epoch	Default time		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	QUALITY_FLAG			QUALITY_FLAG	Quality flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	QUALITY_BITMASK			QUALITY_BITMASK	Bitmask flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	QUALITY_FACT			QUALITY_FACT	Quality factor of the packet		support_data											
Astro	CDF_UINT1	1	1:[6]	T/T	OOOOO	solo_l2_rpw-tds-surv-tswf-e	BIA_STATUS_INFO			BIA_STATUS_INFO	BIAS status byte		support_data											
Astro	CDF_CHAR	16	1:[6]	F/T	OOOOO	solo_l2_rpw-tds-surv-tswf-e	BIA_STATUS_INFO_LABEL			BIA_STATUS_INFO_LABEL	Label for BIA_STATUS_INFO		metadata											
Astro	CDF_UINT1	1	1:[7]	T/T	OOOOO	solo_l2_rpw-tds-surv-tswf-e	RPW_STATUS_INFO			RPW_STATUS_INFO	RPW status		support_data											
Astro	CDF_CHAR	16	1:[7]	F/T	OOOOO	solo_l2_rpw-tds-surv-tswf-e	RPW_STATUS_INFO_LABEL			RPW_STATUS_INFO_LABEL	Label for RPW_STATUS_INFO		metadata											
Astro	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	SAMPLING_RATE	Hz		SAMPLING_RATE	TDS sampling rate		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	SURVEY_MODE			SURVEY_MODE	Survey mode		support_data											
Astro	CDF_UINT1	1	1:[2]	T/T	OOOOO	solo_l2_rpw-tds-surv-tswf-e	DOWNLINK_INFO			DOWNLINK_INFO	Quality factor of the packet		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	FILTER_COEFS			FILTER_COEFS	Index of filter coefficients used		support_data											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	INPUT_CONFIG			INPUT_CONFIG	Bitmask of TDS analog input configuration		support_data											
Astro	CDF_CHAR	8	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	TDS_CONFIG_LABEL			TDS_CONFIG_LABEL	Label for TDS Configuration		metadata											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_rpw-tds-surv-tswf-e	SNAPSHOT_SEQ_NR			SNAPSHOT_SEQ_NR	Sequential number of a snapshot incremented with every snapshot		support_data											
Astro	CDF_UINT1	1	1:[4]	T/T	OOOOO	solo_l2_rpw-tds-surv-tswf-e	CHANNEL_ON			CHANNEL_ON	Status of signal channels in the snapshot		support_data											
