Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_V2_gain			psp_fld_l2_rfs_burst_auto_ch1_V2_gain	Gain flag for BURST auto, Ch1: V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_V2_nsum			psp_fld_l2_rfs_burst_auto_ch1_V2_nsum	N summed spectra for BURST auto, Ch1: V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_V2_hl			psp_fld_l2_rfs_burst_auto_ch1_V2_hl	Overrange flag for BURST auto, Ch1: V2		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_auto_ch1_V4	ns		epoch_burst_auto_ch1_V4	Time for BURST auto, Ch1: V4		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_V4	Volts^2/Hz		psp_fld_l2_rfs_burst_auto_ch1_V4	BURST auto, Ch1: V4		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_auto_ch1_V4	Hz		frequency_burst_auto_ch1_V4	Frequencies for BURST auto, Ch1: V4		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_V4_gain			psp_fld_l2_rfs_burst_auto_ch1_V4_gain	Gain flag for BURST auto, Ch1: V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_V4_nsum			psp_fld_l2_rfs_burst_auto_ch1_V4_nsum	N summed spectra for BURST auto, Ch1: V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_V4_hl			psp_fld_l2_rfs_burst_auto_ch1_V4_hl	Overrange flag for BURST auto, Ch1: V4		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_auto_ch1_GND	ns		epoch_burst_auto_ch1_GND	Time for BURST auto, Ch1: GND		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_GND	Volts^2/Hz		psp_fld_l2_rfs_burst_auto_ch1_GND	BURST auto, Ch1: GND		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_auto_ch1_GND	Hz		frequency_burst_auto_ch1_GND	Frequencies for BURST auto, Ch1: GND		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_GND_gain			psp_fld_l2_rfs_burst_auto_ch1_GND_gain	Gain flag for BURST auto, Ch1: GND		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_GND_nsum			psp_fld_l2_rfs_burst_auto_ch1_GND_nsum	N summed spectra for BURST auto, Ch1: GND		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_auto_ch1_GND_hl			psp_fld_l2_rfs_burst_auto_ch1_GND_hl	Overrange flag for BURST auto, Ch1: GND		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V2_V3V4	ns		epoch_burst_cross_im_V1V2_V3V4	Time for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V4		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V3V4	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V2_V3V4	BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V4		data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V2_V3V4	Hz		frequency_burst_cross_im_V1V2_V3V4	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V4		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V3V4_gain			psp_fld_l2_rfs_burst_cross_im_V1V2_V3V4_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V4		data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V3V4_nsum			psp_fld_l2_rfs_burst_cross_im_V1V2_V3V4_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V4		data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V3V4_hl			psp_fld_l2_rfs_burst_cross_im_V1V2_V3V4_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V4		data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V2_V3V2	ns		epoch_burst_cross_im_V1V2_V3V2	Time for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V2		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V3V2	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V2_V3V2	BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V2		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V2_V3V2	Hz		frequency_burst_cross_im_V1V2_V3V2	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V2		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V3V2_gain			psp_fld_l2_rfs_burst_cross_im_V1V2_V3V2_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V3V2_nsum			psp_fld_l2_rfs_burst_cross_im_V1V2_V3V2_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V3V2_hl			psp_fld_l2_rfs_burst_cross_im_V1V2_V3V2_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V3V2		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V2_V1V4	ns		epoch_burst_cross_im_V1V2_V1V4	Time for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V1V4		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V1V4	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V2_V1V4	BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V1V4		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V2_V1V4	Hz		frequency_burst_cross_im_V1V2_V1V4	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V1V4		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V1V4_gain			psp_fld_l2_rfs_burst_cross_im_V1V2_V1V4_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V1V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V1V4_nsum			psp_fld_l2_rfs_burst_cross_im_V1V2_V1V4_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V1V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V1V4_hl			psp_fld_l2_rfs_burst_cross_im_V1V2_V1V4_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V1V4		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V2_SCM	ns		epoch_burst_cross_im_V1V2_SCM	Time for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: SCM		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_SCM	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V2_SCM	BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: SCM		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V2_SCM	Hz		frequency_burst_cross_im_V1V2_SCM	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: SCM		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_SCM_gain			psp_fld_l2_rfs_burst_cross_im_V1V2_SCM_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: SCM		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_SCM_nsum			psp_fld_l2_rfs_burst_cross_im_V1V2_SCM_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: SCM		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_SCM_hl			psp_fld_l2_rfs_burst_cross_im_V1V2_SCM_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: SCM		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V2_V2	ns		epoch_burst_cross_im_V1V2_V2	Time for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V2		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V2	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V2_V2	BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V2		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V2_V2	Hz		frequency_burst_cross_im_V1V2_V2	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V2		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V2_gain			psp_fld_l2_rfs_burst_cross_im_V1V2_V2_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V2_nsum			psp_fld_l2_rfs_burst_cross_im_V1V2_V2_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V2_hl			psp_fld_l2_rfs_burst_cross_im_V1V2_V2_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V2		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V2_V4	ns		epoch_burst_cross_im_V1V2_V4	Time for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V4		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V4	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V2_V4	BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V4		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V2_V4	Hz		frequency_burst_cross_im_V1V2_V4	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V4		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V4_gain			psp_fld_l2_rfs_burst_cross_im_V1V2_V4_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V4_nsum			psp_fld_l2_rfs_burst_cross_im_V1V2_V4_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_V4_hl			psp_fld_l2_rfs_burst_cross_im_V1V2_V4_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: V4		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V2_GND	ns		epoch_burst_cross_im_V1V2_GND	Time for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: GND		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_GND	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V2_GND	BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: GND		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V2_GND	Hz		frequency_burst_cross_im_V1V2_GND	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: GND		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_GND_gain			psp_fld_l2_rfs_burst_cross_im_V1V2_GND_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: GND		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_GND_nsum			psp_fld_l2_rfs_burst_cross_im_V1V2_GND_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: GND		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V2_GND_hl			psp_fld_l2_rfs_burst_cross_im_V1V2_GND_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V2 Ch1: GND		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V3_V3V4	ns		epoch_burst_cross_im_V1V3_V3V4	Time for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V4		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V3V4	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V3_V3V4	BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V4		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V3_V3V4	Hz		frequency_burst_cross_im_V1V3_V3V4	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V4		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V3V4_gain			psp_fld_l2_rfs_burst_cross_im_V1V3_V3V4_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V3V4_nsum			psp_fld_l2_rfs_burst_cross_im_V1V3_V3V4_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V3V4_hl			psp_fld_l2_rfs_burst_cross_im_V1V3_V3V4_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V4		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V3_V3V2	ns		epoch_burst_cross_im_V1V3_V3V2	Time for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V2		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V3V2	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V3_V3V2	BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V2		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V3_V3V2	Hz		frequency_burst_cross_im_V1V3_V3V2	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V2		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V3V2_gain			psp_fld_l2_rfs_burst_cross_im_V1V3_V3V2_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V3V2_nsum			psp_fld_l2_rfs_burst_cross_im_V1V3_V3V2_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V3V2_hl			psp_fld_l2_rfs_burst_cross_im_V1V3_V3V2_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V3V2		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V3_V1V4	ns		epoch_burst_cross_im_V1V3_V1V4	Time for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V1V4		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V1V4	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V3_V1V4	BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V1V4		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V3_V1V4	Hz		frequency_burst_cross_im_V1V3_V1V4	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V1V4		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V1V4_gain			psp_fld_l2_rfs_burst_cross_im_V1V3_V1V4_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V1V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V1V4_nsum			psp_fld_l2_rfs_burst_cross_im_V1V3_V1V4_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V1V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V1V4_hl			psp_fld_l2_rfs_burst_cross_im_V1V3_V1V4_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V1V4		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V3_SCM	ns		epoch_burst_cross_im_V1V3_SCM	Time for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: SCM		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_SCM	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V3_SCM	BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: SCM		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V3_SCM	Hz		frequency_burst_cross_im_V1V3_SCM	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: SCM		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_SCM_gain			psp_fld_l2_rfs_burst_cross_im_V1V3_SCM_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: SCM		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_SCM_nsum			psp_fld_l2_rfs_burst_cross_im_V1V3_SCM_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: SCM		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_SCM_hl			psp_fld_l2_rfs_burst_cross_im_V1V3_SCM_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: SCM		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V3_V2	ns		epoch_burst_cross_im_V1V3_V2	Time for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V2		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V2	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V3_V2	BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V2		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V3_V2	Hz		frequency_burst_cross_im_V1V3_V2	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V2		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V2_gain			psp_fld_l2_rfs_burst_cross_im_V1V3_V2_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V2_nsum			psp_fld_l2_rfs_burst_cross_im_V1V3_V2_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V2		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V2_hl			psp_fld_l2_rfs_burst_cross_im_V1V3_V2_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V2		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V3_V4	ns		epoch_burst_cross_im_V1V3_V4	Time for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V4		support_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V4	Volts^2/Hz		psp_fld_l2_rfs_burst_cross_im_V1V3_V4	BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V4		ignore_data											
Astro	CDF_REAL4	1	1:[192]	T/T	OOOOO	psp_fld_l2_rfs_burst	frequency_burst_cross_im_V1V3_V4	Hz		frequency_burst_cross_im_V1V3_V4	Frequencies for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V4		support_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V4_gain			psp_fld_l2_rfs_burst_cross_im_V1V3_V4_gain	Gain flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V4_nsum			psp_fld_l2_rfs_burst_cross_im_V1V3_V4_nsum	N summed spectra for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V4		ignore_data											
Astro	CDF_INT2	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	psp_fld_l2_rfs_burst_cross_im_V1V3_V4_hl			psp_fld_l2_rfs_burst_cross_im_V1V3_V4_hl	Overrange flag for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: V4		ignore_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	psp_fld_l2_rfs_burst	epoch_burst_cross_im_V1V3_GND	ns		epoch_burst_cross_im_V1V3_GND	Time for BURST Cross Spectra Imag Part, Ch0: V1V3 Ch1: GND		support_data											
