psp_fld_l2_rfs_burst	yyyymmdd	6499	psp_fld_l2_rfs_burst_cross_im_V3_V3V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	6536	psp_fld_l2_rfs_burst_cross_im_V3_V3V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	6624	psp_fld_l2_rfs_burst_cross_im_V3_V1V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	6661	psp_fld_l2_rfs_burst_cross_im_V3_V1V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	6749	psp_fld_l2_rfs_burst_cross_im_V3_SCM_gain
psp_fld_l2_rfs_burst	yyyymmdd	6786	psp_fld_l2_rfs_burst_cross_im_V3_SCM_hl
psp_fld_l2_rfs_burst	yyyymmdd	6874	psp_fld_l2_rfs_burst_cross_im_V3_V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	6911	psp_fld_l2_rfs_burst_cross_im_V3_V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	6999	psp_fld_l2_rfs_burst_cross_im_V3_V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	7036	psp_fld_l2_rfs_burst_cross_im_V3_V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	7124	psp_fld_l2_rfs_burst_cross_im_V3_GND_gain
psp_fld_l2_rfs_burst	yyyymmdd	7161	psp_fld_l2_rfs_burst_cross_im_V3_GND_hl
psp_fld_l2_rfs_burst	yyyymmdd	7249	psp_fld_l2_rfs_burst_cross_im_GND_V3V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	7286	psp_fld_l2_rfs_burst_cross_im_GND_V3V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	7374	psp_fld_l2_rfs_burst_cross_im_GND_V3V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	7411	psp_fld_l2_rfs_burst_cross_im_GND_V3V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	7499	psp_fld_l2_rfs_burst_cross_im_GND_V1V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	7536	psp_fld_l2_rfs_burst_cross_im_GND_V1V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	7624	psp_fld_l2_rfs_burst_cross_im_GND_SCM_gain
psp_fld_l2_rfs_burst	yyyymmdd	7661	psp_fld_l2_rfs_burst_cross_im_GND_SCM_hl
psp_fld_l2_rfs_burst	yyyymmdd	7749	psp_fld_l2_rfs_burst_cross_im_GND_V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	7786	psp_fld_l2_rfs_burst_cross_im_GND_V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	7874	psp_fld_l2_rfs_burst_cross_im_GND_V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	7911	psp_fld_l2_rfs_burst_cross_im_GND_V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	7999	psp_fld_l2_rfs_burst_cross_im_GND_GND_gain
psp_fld_l2_rfs_burst	yyyymmdd	8036	psp_fld_l2_rfs_burst_cross_im_GND_GND_hl
psp_fld_l2_rfs_burst	yyyymmdd	8124	psp_fld_l2_rfs_burst_cross_re_V1V2_V3V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	8161	psp_fld_l2_rfs_burst_cross_re_V1V2_V3V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	8249	psp_fld_l2_rfs_burst_cross_re_V1V2_V3V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	8286	psp_fld_l2_rfs_burst_cross_re_V1V2_V3V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	8374	psp_fld_l2_rfs_burst_cross_re_V1V2_V1V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	8411	psp_fld_l2_rfs_burst_cross_re_V1V2_V1V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	8499	psp_fld_l2_rfs_burst_cross_re_V1V2_SCM_gain
psp_fld_l2_rfs_burst	yyyymmdd	8536	psp_fld_l2_rfs_burst_cross_re_V1V2_SCM_hl
psp_fld_l2_rfs_burst	yyyymmdd	8624	psp_fld_l2_rfs_burst_cross_re_V1V2_V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	8661	psp_fld_l2_rfs_burst_cross_re_V1V2_V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	8749	psp_fld_l2_rfs_burst_cross_re_V1V2_V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	8786	psp_fld_l2_rfs_burst_cross_re_V1V2_V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	8874	psp_fld_l2_rfs_burst_cross_re_V1V2_GND_gain
psp_fld_l2_rfs_burst	yyyymmdd	8911	psp_fld_l2_rfs_burst_cross_re_V1V2_GND_hl
psp_fld_l2_rfs_burst	yyyymmdd	8999	psp_fld_l2_rfs_burst_cross_re_V1V3_V3V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	9036	psp_fld_l2_rfs_burst_cross_re_V1V3_V3V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	9124	psp_fld_l2_rfs_burst_cross_re_V1V3_V3V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	9161	psp_fld_l2_rfs_burst_cross_re_V1V3_V3V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	9249	psp_fld_l2_rfs_burst_cross_re_V1V3_V1V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	9286	psp_fld_l2_rfs_burst_cross_re_V1V3_V1V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	9374	psp_fld_l2_rfs_burst_cross_re_V1V3_SCM_gain
psp_fld_l2_rfs_burst	yyyymmdd	9411	psp_fld_l2_rfs_burst_cross_re_V1V3_SCM_hl
psp_fld_l2_rfs_burst	yyyymmdd	9499	psp_fld_l2_rfs_burst_cross_re_V1V3_V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	9536	psp_fld_l2_rfs_burst_cross_re_V1V3_V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	9624	psp_fld_l2_rfs_burst_cross_re_V1V3_V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	9661	psp_fld_l2_rfs_burst_cross_re_V1V3_V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	9749	psp_fld_l2_rfs_burst_cross_re_V1V3_GND_gain
psp_fld_l2_rfs_burst	yyyymmdd	9786	psp_fld_l2_rfs_burst_cross_re_V1V3_GND_hl
psp_fld_l2_rfs_burst	yyyymmdd	9874	psp_fld_l2_rfs_burst_cross_re_V2V4_V3V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	9911	psp_fld_l2_rfs_burst_cross_re_V2V4_V3V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	9999	psp_fld_l2_rfs_burst_cross_re_V2V4_V3V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	10036	psp_fld_l2_rfs_burst_cross_re_V2V4_V3V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	10124	psp_fld_l2_rfs_burst_cross_re_V2V4_V1V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	10161	psp_fld_l2_rfs_burst_cross_re_V2V4_V1V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	10249	psp_fld_l2_rfs_burst_cross_re_V2V4_SCM_gain
psp_fld_l2_rfs_burst	yyyymmdd	10286	psp_fld_l2_rfs_burst_cross_re_V2V4_SCM_hl
psp_fld_l2_rfs_burst	yyyymmdd	10374	psp_fld_l2_rfs_burst_cross_re_V2V4_V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	10411	psp_fld_l2_rfs_burst_cross_re_V2V4_V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	10499	psp_fld_l2_rfs_burst_cross_re_V2V4_V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	10536	psp_fld_l2_rfs_burst_cross_re_V2V4_V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	10624	psp_fld_l2_rfs_burst_cross_re_V2V4_GND_gain
psp_fld_l2_rfs_burst	yyyymmdd	10661	psp_fld_l2_rfs_burst_cross_re_V2V4_GND_hl
psp_fld_l2_rfs_burst	yyyymmdd	10749	psp_fld_l2_rfs_burst_cross_re_SCM_V3V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	10786	psp_fld_l2_rfs_burst_cross_re_SCM_V3V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	10874	psp_fld_l2_rfs_burst_cross_re_SCM_V3V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	10911	psp_fld_l2_rfs_burst_cross_re_SCM_V3V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	10999	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	11036	psp_fld_l2_rfs_burst_cross_re_SCM_V1V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	11124	psp_fld_l2_rfs_burst_cross_re_SCM_SCM_gain
psp_fld_l2_rfs_burst	yyyymmdd	11161	psp_fld_l2_rfs_burst_cross_re_SCM_SCM_hl
psp_fld_l2_rfs_burst	yyyymmdd	11249	psp_fld_l2_rfs_burst_cross_re_SCM_V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	11286	psp_fld_l2_rfs_burst_cross_re_SCM_V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	11374	psp_fld_l2_rfs_burst_cross_re_SCM_V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	11411	psp_fld_l2_rfs_burst_cross_re_SCM_V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	11499	psp_fld_l2_rfs_burst_cross_re_SCM_GND_gain
psp_fld_l2_rfs_burst	yyyymmdd	11536	psp_fld_l2_rfs_burst_cross_re_SCM_GND_hl
psp_fld_l2_rfs_burst	yyyymmdd	11624	psp_fld_l2_rfs_burst_cross_re_V1_V3V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	11661	psp_fld_l2_rfs_burst_cross_re_V1_V3V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	11749	psp_fld_l2_rfs_burst_cross_re_V1_V3V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	11786	psp_fld_l2_rfs_burst_cross_re_V1_V3V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	11874	psp_fld_l2_rfs_burst_cross_re_V1_V1V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	11911	psp_fld_l2_rfs_burst_cross_re_V1_V1V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	11999	psp_fld_l2_rfs_burst_cross_re_V1_SCM_gain
psp_fld_l2_rfs_burst	yyyymmdd	12036	psp_fld_l2_rfs_burst_cross_re_V1_SCM_hl
psp_fld_l2_rfs_burst	yyyymmdd	12124	psp_fld_l2_rfs_burst_cross_re_V1_V2_gain
psp_fld_l2_rfs_burst	yyyymmdd	12161	psp_fld_l2_rfs_burst_cross_re_V1_V2_hl
psp_fld_l2_rfs_burst	yyyymmdd	12249	psp_fld_l2_rfs_burst_cross_re_V1_V4_gain
psp_fld_l2_rfs_burst	yyyymmdd	12286	psp_fld_l2_rfs_burst_cross_re_V1_V4_hl
psp_fld_l2_rfs_burst	yyyymmdd	12374	psp_fld_l2_rfs_burst_cross_re_V1_GND_gain
psp_fld_l2_rfs_burst	yyyymmdd	12411	psp_fld_l2_rfs_burst_cross_re_V1_GND_hl
psp_fld_l2_rfs_burst	yyyymmdd	12499	psp_fld_l2_rfs_burst_cross_re_V3_V3V4_gain
