Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Numb5	# / pixel		Samples Per Pixel: Energy Channel 5 (1.99-3.75 keV) ~2.73 keV	Samples per pixel averaged over 6 months at IBEX-Hi Energy Channel 5 (1.99-3.75 keV) ~2.73 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Numb5_plasma	# / pixel		Samples Per Pixel: Energy Channel 5 (1.99-3.75 keV) ~2.73 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Ener6	keV		IBEX-Hi Energy Channel 6 (3.13-6.00 keV) ~4.29 keV	Mid-Point Energy 4.29 keV of IBEX-Hi Energy Channel 6 (3.13-6.00 keV) ~4.29 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Ener6_plasma	keV		IBEX-Hi Energy Channel 6 (3.13-6.00 keV) ~4.29 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Flux6	ENAs/(cm2 s sr keV)		H ENA Differential Flux at 4.29 keV Energy Channel 6 (3.13-6.00 keV)	H ENA Differential Flux (/cm2-s-sr-keV) in IBEX-Hi Energy Channel 6 (3.13-6.00 keV) ~4.29 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Flux6_plasma	ENAs/(cm2 s sr keV)		H ENA Differential Flux at 4.29 keV Energy Channel 6 (3.13-6.00 keV)	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Flux6_movie	ENAs/(cm2 s sr keV)		H ENA Differential Flux at 4.29 keV Energy Channel 6 (3.13-6.00 keV)	---&gt; Mapped Movie		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Fsnr6			H ENA Signal/Noise Ratio at 4.29 keV: Energy Channel 6 (3.13-6.00 keV)	H ENA Signal/Noise Ratio in IBEX-Hi Energy Channel 6 (3.13-6.00 keV) ~4.29 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Fsnr6_plasma			H ENA Signal/Noise Ratio at 4.29 keV: Energy Channel 6 (3.13-6.00 keV)	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Fvar6	(/cm2-s-sr-keV)^2		H ENA Flux Variance at 4.29 keV: Energy Channel 6 (3.13-6.00 keV)	H ENA Flux Variance (/cm2-s-sr-keV)^2 in IBEX-Hi Energy Channel 6 (3.13-6.00 keV) ~4.29 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Fvar6_plasma	(/cm2-s-sr-keV)^2		H ENA Flux Variance at 4.29 keV: Energy Channel 6 (3.13-6.00 keV)	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Cnts6			H ENA Total Counts at 4.29 keV: Energy Channel 6 (3.13-6.00 keV) ~4.29 keV	H ENA Total Counts (#) in IBEX-Hi Energy Channel 6 (3.13-6.00 keV) ~4.29 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Cnts6_plasma			H ENA Total Counts at 4.29 keV: Energy Channel 6 (3.13-6.00 keV) ~4.29 keV	---&gt; Above as X/Y image		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Fexp6	s		H ENA Total Exposure Time at 4.29 keV: Energy Channel 6 (3.13-6.00 keV)	H ENA Total Exposure Time (seconds) in IBEX-Hi Energy Channel 6 (3.13-6.00 keV) ~4.29 keV - mapped		data											
Astro	CDF_REAL4	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Fexp6_plasma	s		H ENA Total Exposure Time at 4.29 keV: Energy Channel 6 (3.13-6.00 keV)	---&gt; Above as X/Y image		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Numb6	# / pixel		Samples Per Pixel: Energy Channel 6 (3.13-6.00 keV) ~4.29 keV	Samples per pixel averaged over 6 months at IBEX-Hi Energy Channel 6 (3.13-6.00 keV) ~4.29 keV - mapped		data											
Astro	CDF_REAL8	1	2:[60,30]	T/TT	OOOOO	ibex_h3_ena_hi_r13_cg_nosp_antiram_1yr	Numb6_plasma	# / pixel		Samples Per Pixel: Energy Channel 6 (3.13-6.00 keV) ~4.29 keV	---&gt; Above as X/Y image		data											
