psp_fld_l2_dfb_dbm_scm	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/BurstMemory/SCM/PT0.0068267S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) Searchcoil Magnetometer, SCM, Burst Waveform, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_xspec_dv12hg_dv34hg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/DV12-DV34/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Differential Voltage, V1-V2, V3-V4 Antennae, Dipole Mode, Cross Spectra, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_xspec_scmdlfhg_scmelfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/SCM/D-E/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Searchcoil Magnetometer, SCM, Cross Spectra, d-component, e-component, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_xspec_scmdlfhg_scmflfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/SCM/D-F/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Searchcoil Magnetometer, SCM, Cross Spectra, d-component, f-component, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_xspec_scmelfhg_scmflfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/CrossSpectra/SCM/E-F/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Searchcoil Magnetometer, SCM, Cross Spectra, e-component, f-component, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_spec_dv12hg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/DV12/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Differential Voltage, V1-V2 Antennae, Dipole Mode, Spectra, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_spec_dv34hg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/DV34/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Differential Voltage, V3-V4 Antennae, Dipole Mode, Spectra, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_spec_scmdlfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/D/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, d-component, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_spec_scmelfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/E/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, e-component, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_spec_scmflfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/F/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, f-component, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_spec_scmulflg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/U/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, u-component, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_spec_scmvlfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/V/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, v-component, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_spec_scmmf	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/SCM/X/MediumFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled Searchcoil Magnetometer, SCM, Spectra, Medium Frequency, High Gain, x-component, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_ac_spec_v5hg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/AC/Spectra/V5/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) AC-coupled V5 Antenna Voltage, Monopole Mode, Auto Spectra, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_dc_bpf_dv12hg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/DV12/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Differential Voltage, V1-V2 Antennae, Dipole Mode, Bandpass filtered, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_dc_bpf_dv34hg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/DV34/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Differential Voltage, V3-V4 Antennae, Dipole Mode, Bandpass filtered, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_dc_bpf_scmulfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/SCM/U/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Bandpass filtered, Low Frequency, High Gain, u-component, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_dc_bpf_scmvlfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/BandpassFilter/SCM/V/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Bandpass filtered, Low Frequency, High Gain, v-component, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_dc_xspec_scmdlfhg_scmelfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/CrossSpectra/SCM/D-E/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Cross Spectra, d-component, e-component, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_dc_xspec_scmdlfhg_scmflfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/CrossSpectra/SCM/D-F/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Cross Spectra, d-component, f-component, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_dc_xspec_scmelfhg_scmflfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/CrossSpectra/SCM/E-F/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Cross Spectra, e-component, f-component, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_dc_xspec_scmvlfhg_scmwlfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/CrossSpectra/SCM/V-W/LowFrequency/HighGain/PT0.873813S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Cross Spectra, v-component, w-component, High Gain, Sensor coordinates, Level 2 (L2), 0.873813 s Data
psp_fld_l2_dfb_dc_spec_dv12hg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/Spectra/DV12/HighGain/PT6.99054S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Differential Voltage, V1-V2 Antennae, Dipole Mode, Spectra, High Gain, Sensor coordinates, Level 2 (L2), 6.99054 s Data
psp_fld_l2_dfb_dc_spec_scmdlfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/Spectra/SCM/D/LowFrequency/HighGain/PT6.99054S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, d-component, Sensor coordinates, Level 2 (L2), 6.99054 s Data
psp_fld_l2_dfb_dc_spec_scmelfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/Spectra/SCM/E/LowFrequency/HighGain/PT6.99054S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, e-component, Sensor coordinates, Level 2 (L2), 6.99054 s Data
psp_fld_l2_dfb_dc_spec_scmflfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/Spectra/SCM/F/LowFrequency/HighGain/PT6.99054S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, f-component, Sensor coordinates, Level 2 (L2), 6.99054 s Data
psp_fld_l2_dfb_dc_spec_scmulfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/Spectra/SCM/U/LowFrequency/HighGain/PT6.99054S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, u-component, Sensor coordinates, Level 2 (L2), 6.99054 s Data
psp_fld_l2_dfb_dc_spec_scmvlfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/Spectra/SCM/V/LowFrequency/HighGain/PT6.99054S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, v-component, Sensor coordinates, Level 2 (L2), 6.99054 s Data
psp_fld_l2_dfb_dc_spec_scmwlfhg	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/DC/Spectra/SCM/W/LowFrequency/HighGain/PT6.99054S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Searchcoil Magnetometer, SCM, Spectra, Low Frequency, High Gain, w-component, Sensor coordinates, Level 2 (L2), 6.99054 s Data
psp_fld_l2_dfb_wf_dvdc	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/Waveform/DC/DifferentialVoltage/PT0.003413S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Differential Voltage Waveform, Dipole Mode, Level 2 (L2), 3.413 ms Data
psp_fld_l2_dfb_wf_vdc	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/Waveform/DC/SingleEndedVoltage/PT0.027306S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) DC-coupled Single Ended Voltage Waveform, Monopole Mode, Level 2 (L2), PT0.027306S Data
psp_fld_l2_dfb_wf_scm	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/DFB/Level2/Waveform/SCM/PT0.003413S	XXX	XXX	XXX	XXX	PSP FIELDS Digital Fields Board (DFB) Searchcoil Magnetometer Waveform, Level 2 (L2), 3.413 ms Data
psp_fld_l2_f2_100bps	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/FIELDS2/Level2/SummaryTelemetry/PT8S	XXX	XXX	XXX	XXX	PSP FIELDS F2 Time Domain Sampler (F2 TDS) 100 bit/s Summary Telemetry, Level 2 (L2), 8 s Data
psp_fld_l2_mag_rtn_4_sa_per_cyc	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/RTN/4SamplesPerCycle/PT0.003413S	XXX	XXX	XXX	XXX	PSP FIELDS Fluxgate Magnetometer (MAG) Magnetic Field Vectors, Radial-Tangential-Normal, RTN, Coordinates, 4 samples/cycle, Level 2 (L2), 3.413 ms Data
psp_fld_l2_mag_rtn	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/RTN/FullResolution/PT0.003413S	XXX	XXX	XXX	XXX	PSP FIELDS Fluxgate Magnetometer (MAG) Magnetic Field Vectors, Radial-Tangential-Normal, RTN, Coordinates, Full Resolution, Level 2 (L2), 3.413 ms Data
psp_fld_l2_mag_rtn_1min	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/RTN/PT1M	XXX	XXX	XXX	XXX	PSP FIELDS Fluxgate Magnetometer (MAG) Magnetic Field Vectors, Radial-Tangential-Normal, RTN, Coordinates, Level 2 (L2), 1 min Data
psp_fld_l2_mag_sc_4_sa_per_cyc	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/SC/4SamplesPerCycle/PT0.003413S	XXX	XXX	XXX	XXX	PSP FIELDS Fluxgate Magnetometer (MAG) Magnetic Field Vectors, Spacecraft, SC, Coordinates, 4 samples/cycle, Level 2 (L2), 3.413 ms Data
psp_fld_l2_mag_sc	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/SC/FullResolution/PT0.003413S	XXX	XXX	XXX	XXX	PSP FIELDS Fluxgate Magnetometer (MAG) Magnetic Field Vectors, Spacecraft, SC, Coordinates, Full Resolution, Level 2 (L2), 3.413 ms Data
psp_fld_l2_mag_sc_1min	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/MAG/Level2/SC/PT1M	XXX	XXX	XXX	XXX	PSP FIELDS Fluxgate Magnetometer (MAG) Magnetic Field Vectors, Spacecraft, SC, Coordinates, Level 2 (L2), 1 min Data
psp_fld_l2_rfs_hfr	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/RFS/Level2/HFR/PT7S	NASA Space Physics Data Facility	https://doi.org/10.48322/gf9t-4082	2020-01-01T00:00:00Z	Bale, Stuart D	Parker Solar Probe, FIELDS Radio Frequency Spectrometer, RFS, High Frequency Receiver, HFR, Spectra, Level 2 (L2), 7 s and 56 s Data
psp_fld_l2_rfs_lfr	VXO/20210422/NASA/NumericalData/ParkerSolarProbe/FIELDS/RFS/Level2/LFR/PT7S	XXX	XXX	XXX	XXX	Parker Solar Probe, FIELDS Radio Frequency Spectrometer, RFS, Low Frequency Receiver, LFR, Spectra, Level 2 (L2), 7 s and 56 s Data
psp_fld_l2_dfb_dbm_dvdc					
psp_fld_l2_dfb_dbm_vac					
psp_fld_l2_dfb_dbm_vdc					
psp_fld_l2_mag_vso					
psp_fld_l2_rfs_burst					
					
psp_fld_l3_merged_scam_wf					
