cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	units	scalemin	scalemax	validmin	validmax	fillval	depend_0	format	lablaxis	var_type	display_type	coordinate_system	depend_1	labl_ptr_1	monoton	scaletyp	component_0	dict_key	depend_2	funct	labl_ptr_2	virtual	arr_dim	arr_index	chan_name	delta_minus_var	delta_plus_var	flux_ptr	mnemonic	si_conversion	species	time_base	time_scale	variable_purpose	v_parent
CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_B_R26_SECT_PA	LET1_B_R26_SECT_PA	Pitch angle LET1B R26 SECT		&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	PA	data	time_series		LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;angle											LET1_B_R26_SECT_PA						
CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates300	R1B_CNO_SECT_Rate	R1B_CNO_SECT_Rate	CNO sectored count rate R1B		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	CNO rate R1B	data	spectrogram		R1_CNO_SECT_ENERGY	R1_CNO_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R1_SECTORS		LET1_R1_SECTORS_LABL								R1B_CNO_SECT&gt;rate						
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates300	R1_CNO_SECT_ENERGY	R1_CNO_SECT_ENERGY	Energy Bins for R1 CNO SECT	Bin characteristic energy.	MeV/n			0.0	1000.0	-1.0		F6.1	Energy	support_data						log										R1_CNO_SECT_ENERGY_DELTAMINUS	R1_CNO_SECT_ENERGY_DELTAPLUS								
CDF_CHAR	21	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates300	R1_CNO_SECT_ENERGY_LABL	R1_CNO_SECT_ENERGY_LABL	R1 CNO SECT									A21		metadata																									
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates300	R1_CNO_SECT_ENERGY_DELTAMINUS	R1_CNO_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R1 CNO SECT	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Energy lower extent	support_data						log																			
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates300	R1_CNO_SECT_ENERGY_DELTAPLUS	R1_CNO_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R1 CNO SECT	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Energy upper extent	support_data						log																			
CDF_FLOAT	1	2:[25,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_B_R26_SECT_RTN	LET1_B_R26_SECT_RTN	RTN flow direction LET1B R26 SECT	Unit vector, after Fraenz and Harper, PSS, 2002.		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [R,T,N]	data	time_series		LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;direction			label_dir_RTN								LET1_B_R26_SECT_RTN						
CDF_FLOAT	1	1:[9]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_B_R1_SECT_PA	LET1_B_R1_SECT_PA	Pitch angle LET1B R1 SECT		&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	PA	data	time_series		LET1_R1_SECTORS	LET1_R1_SECTORS_LABL		linear		position&gt;angle											LET1_B_R1_SECT_PA						
CDF_FLOAT	1	2:[9,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_A_R1_SECT_RTN	LET1_A_R1_SECT_RTN	RTN flow direction LET1A R1 SECT	Unit vector, after Fraenz and Harper, PSS, 2002.		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [R,T,N]	data	time_series		LET1_R1_SECTORS	LET1_R1_SECTORS_LABL		linear		position&gt;direction			label_dir_RTN								LET1_A_R1_SECT_RTN						
CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates300	R26A_FeGroup_SECT_Rate	R26A_FeGroup_SECT_Rate	FeGroup sectored count rate R26A		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	FeGroup rate R26A	data	spectrogram		R26_FeGroup_SECT_ENERGY	R26_FeGroup_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL								R26A_FeGroup_SECT&gt;rate						
CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates300	R1A_FeGroup_SECT_Rate	R1A_FeGroup_SECT_Rate	FeGroup sectored count rate R1A		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	FeGroup rate R1A	data	spectrogram		R1_FeGroup_SECT_ENERGY	R1_FeGroup_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R1_SECTORS		LET1_R1_SECTORS_LABL								R1A_FeGroup_SECT&gt;rate						
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates300	R1_FeGroup_SECT_ENERGY	R1_FeGroup_SECT_ENERGY	Energy Bins for R1 FeGroup SECT	Bin characteristic energy.	MeV/n			0.0	1000.0	-1.0		F6.1	Energy	support_data						log										R1_FeGroup_SECT_ENERGY_DELTAMINUS	R1_FeGroup_SECT_ENERGY_DELTAPLUS								
CDF_CHAR	21	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates300	R1_FeGroup_SECT_ENERGY_LABL	R1_FeGroup_SECT_ENERGY_LABL	R1 FeGroup SECT									A21		metadata																									
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates300	R1_FeGroup_SECT_ENERGY_DELTAMINUS	R1_FeGroup_SECT_ENERGY_DELTAMINUS	Minus values for Energy Bins for R1 FeGroup SECT	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Energy lower extent	support_data						log																			
CDF_FLOAT	1	1:[1]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates300	R1_FeGroup_SECT_ENERGY_DELTAPLUS	R1_FeGroup_SECT_ENERGY_DELTAPLUS	Plus values for Energy Bins for R1 FeGroup SECT	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Energy upper extent	support_data						log																			
CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_A_R26_SECT_PA	LET1_A_R26_SECT_PA	Pitch angle LET1A R26 SECT		&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	PA	data	time_series		LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;angle											LET1_A_R26_SECT_PA						
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates300	HGC_Lat	HGC_Lat	HGC latitude	At timestamp. After Fraenz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch	F6.1	HGC latitude	data	time_series					linear		position&gt;latitude											HGC_Lat						
CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates300	R1B_FeGroup_SECT_Rate	R1B_FeGroup_SECT_Rate	FeGroup sectored count rate R1B		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	FeGroup rate R1B	data	spectrogram		R1_FeGroup_SECT_ENERGY	R1_FeGroup_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R1_SECTORS		LET1_R1_SECTORS_LABL								R1B_FeGroup_SECT&gt;rate						
CDF_FLOAT	1	2:[1,9]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates300	R1A_CNO_SECT_Rate	R1A_CNO_SECT_Rate	CNO sectored count rate R1A		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	CNO rate R1A	data	spectrogram		R1_CNO_SECT_ENERGY	R1_CNO_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R1_SECTORS		LET1_R1_SECTORS_LABL								R1A_CNO_SECT&gt;rate						
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_B_PA	LET1_B_PA	Pitch angle LET1B		&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	PA	data	time_series					linear		position&gt;angle											LET1_B_PA						
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates300	HGC_R	HGC_R	Heliocentric distance in HGC coordinate	At timestamp. After Fraenz and Harper, PSS, 2002.	ua	0.04	1.03	0.04	1.03	-1.0e+31	Epoch	F5.3	R	data	time_series					linear		position&gt;radial											HGC_R	1.495978E11&gt;m					
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates300	HGC_Lon	HGC_Lon	HGC longitude	At timestamp. After Fraenz and Harper, PSS, 2002.	&#176;	0.0	360.0	0.0	360.0	-1.0e+31	Epoch	F5.1	HGC longitude	data	time_series					linear		position&gt;longitude											HGC_Lon						
CDF_FLOAT	1	1:[3]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_B_HCI	LET1_B_HCI	HCI flow direction LET1B	Unit vector, after Fraenz and Harper, PSS, 2002.		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [x,y,z] HCI	data	time_series			label_dir_HCI		linear		position&gt;direction											LET1_B_HCI						
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates300	HCI_Lat	HCI_Lat	HCI latitude	At timestamp. After Fraenz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch	F6.1	HCI latitude	data	time_series					linear		position&gt;latitude											HCI_Lat						
CDF_FLOAT	1	1:[3]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_A_RTN	LET1_A_RTN	RTN flow direction LET1A	Unit vector, after Fraenz and Harper, PSS, 2002.		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [R,T,N]	data	time_series			label_dir_RTN		linear		position&gt;direction											LET1_A_RTN						
CDF_FLOAT	1	2:[25,3]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_B_R26_SECT_HCI	LET1_B_R26_SECT_HCI	HCI flow direction LET1B R26 SECT	Unit vector, after Fraenz and Harper, PSS, 2002.		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [x,y,z] HCI	data	time_series		LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;direction			label_dir_HCI								LET1_B_R26_SECT_HCI						
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates300	HCI_Lon	HCI_Lon	HCI longitude	At timestamp. After Fraenz and Harper, PSS, 2002.	&#176;	0.0	360.0	0.0	360.0	-1.0e+31	Epoch	F5.1	HCI longitude	data	time_series					linear		position&gt;longitude											HCI_Lon						
CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates300	R26B_CNO_SECT_Rate	R26B_CNO_SECT_Rate	CNO sectored count rate R26B		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	CNO rate R26B	data	spectrogram		R26_CNO_SECT_ENERGY	R26_CNO_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL								R26B_CNO_SECT&gt;rate						
CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_A_R26_SECT_SA	LET1_A_R26_SECT_SA	Nominal Parker spiral angle LET1A R26 SECT	Angle between particle direction and nominal outward Parker spiral, based on 400 km/s solar wind and corotation breakdown at 10 Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	data	time_series		LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;angle											LET1_A_R26_SECT_SA						
CDF_FLOAT	1	1:[9]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_B_R1_SECT_SA	LET1_B_R1_SECT_SA	Nominal Parker spiral angle LET1B R1 SECT	Angle between particle direction and nominal outward Parker spiral, based on 400 km/s solar wind and corotation breakdown at 10 Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	data	time_series		LET1_R1_SECTORS	LET1_R1_SECTORS_LABL		linear		position&gt;angle											LET1_B_R1_SECT_SA						
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_B_SA	LET1_B_SA	Nominal Parker spiral angle LET1B	Angle between particle direction and nominal outward Parker spiral, based on 400 km/s solar wind and corotation breakdown at 10 Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	data	time_series					linear		position&gt;angle											LET1_B_SA						
CDF_FLOAT	1	1:[25]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_B_R26_SECT_SA	LET1_B_R26_SECT_SA	Nominal Parker spiral angle LET1B R26 SECT	Angle between particle direction and nominal outward Parker spiral, based on 400 km/s solar wind and corotation breakdown at 10 Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	data	time_series		LET1_R26_SECTORS	LET1_R26_SECTORS_LABL		linear		position&gt;angle											LET1_B_R26_SECT_SA						
CDF_FLOAT	1	1:[9]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_A_R1_SECT_SA	LET1_A_R1_SECT_SA	Nominal Parker spiral angle LET1A R1 SECT	Angle between particle direction and nominal outward Parker spiral, based on 400 km/s solar wind and corotation breakdown at 10 Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	data	time_series		LET1_R1_SECTORS	LET1_R1_SECTORS_LABL		linear		position&gt;angle											LET1_A_R1_SECT_SA						
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates300	LET1_A_SA	LET1_A_SA	Nominal Parker spiral angle LET1A	Angle between particle direction and nominal outward Parker spiral, based on 400 km/s solar wind and corotation breakdown at 10 Rs.	&#176;	0.0	180.0	0.0	180.0	-1.0e+31	Epoch	F5.1	SA	data	time_series					linear		position&gt;angle											LET1_A_SA						
CDF_INT4	1	2:[6,8]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R3B_Ne_BIN	R3B_Ne_BIN	R3B Ne Rates			0	1000	0	16777215	-2147483648	Epoch	I8	R3B Ne BIN	data	spectrogram		R3_Ne_BIN_ENERGY	R3_Ne_BIN_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate	R3B_Ne_BIN_MASS_BIN		R3B_Ne_BIN_MASS_BIN_LABL								R3B_Ne_BIN						
CDF_TT2000	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates3600	Epoch	Epoch	Default time		ns	2017-01-01T00:00:00.000000000	2025-01-01T00:00:00.000000000	1990-01-01T00:00:00.000000000	2029-12-31T23:59:59.999999000	9999-12-31T23:59:59.999999999			Time	support_data					INCREASE	linear		time&gt;epoch								Epoch_DELTA	Epoch_DELTA		Epoch	1e-9&gt;seconds		J2000	TT		
CDF_FLOAT	1	1:[6]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R3_Ne_BIN_ENERGY	R3_Ne_BIN_ENERGY	Energy Bins for R3 Ne BIN	Bin characteristic energy.	MeV/n			0.0	1000.0	-1.0		F6.1	Energy	support_data						log										R3_Ne_BIN_ENERGY_DELTAMINUS	R3_Ne_BIN_ENERGY_DELTAPLUS								
CDF_CHAR	21	1:[6]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R3_Ne_BIN_ENERGY_LABL	R3_Ne_BIN_ENERGY_LABL	R3 Ne Bin									A21		metadata																									
CDF_INT1	1	1:[8]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R3B_Ne_BIN_MASS_BIN	R3B_Ne_BIN_MASS_BIN	R3B_Ne_BIN_MASS_BIN		segment			0	99			I2	R3B_Ne_BIN_MASS_BIN	support_data																									
CDF_CHAR	11	1:[8]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R3B_Ne_BIN_MASS_BIN_LABL	R3B_Ne_BIN_MASS_BIN_LABL	R3B Ne Rates Mass bin number for use in histograms									A11		metadata																									
CDF_INT8	1	0:[]	F/	OOOOO	psp_isois-epihi_l2-let1-rates3600	Epoch_DELTA	Epoch_DELTA	Epoch_DELTA	One half integration time in nanoseconds. Used for DELTA in Epoch.	ns	0	86000000000000	0	86000000000000	-9223372036854775808		I14	Epoch DELTA	support_data	time_series					linear		time											Epoch_DELTA	1e-9&gt;seconds					
CDF_FLOAT	1	1:[6]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R3_Ne_BIN_ENERGY_DELTAMINUS	R3_Ne_BIN_ENERGY_DELTAMINUS	Minus values for Energy Bins for R3 Ne BIN	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Energy lower extent	support_data						log																			
CDF_FLOAT	1	1:[6]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R3_Ne_BIN_ENERGY_DELTAPLUS	R3_Ne_BIN_ENERGY_DELTAPLUS	Plus values for Energy Bins for R3 Ne BIN	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Energy upper extent	support_data						log																			
CDF_FLOAT	1	1:[26]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_He_Rate	B_He_Rate	He count rate side B		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	He rate B	data	spectrogram		He_ENERGY	He_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_He&gt;rate						
CDF_FLOAT	1	1:[26]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	He_ENERGY	He_ENERGY	Energy Bins for He		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				He_ENERGY_LABL		log										He_ENERGY_DELTAMINUS	He_ENERGY_DELTAPLUS		He_ENERGY						
CDF_CHAR	21	1:[26]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	He_ENERGY_LABL	He_ENERGY_LABL	He									A21		metadata																									
CDF_FLOAT	1	1:[26]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	He_ENERGY_DELTAMINUS	He_ENERGY_DELTAMINUS	Minus values for Energy Bins for He	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	He ENERGY DELTAMINUS	support_data						log																			
CDF_FLOAT	1	1:[26]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	He_ENERGY_DELTAPLUS	He_ENERGY_DELTAPLUS	Plus values for Energy Bins for He	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	He ENERGY DELTAPLUS	support_data						log																			
CDF_FLOAT	1	1:[29]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_Si_Rate	A_Si_Rate	Si count rate side A		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	Si rate A	data	spectrogram		Si_ENERGY	Si_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											A_Si&gt;rate						
CDF_FLOAT	1	1:[29]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Si_ENERGY	Si_ENERGY	Energy Bins for Si		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				Si_ENERGY_LABL		log										Si_ENERGY_DELTAMINUS	Si_ENERGY_DELTAPLUS		Si_ENERGY						
CDF_CHAR	21	1:[29]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Si_ENERGY_LABL	Si_ENERGY_LABL	Si									A21		metadata																									
CDF_FLOAT	1	1:[29]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Si_ENERGY_DELTAMINUS	Si_ENERGY_DELTAMINUS	Minus values for Energy Bins for Si	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Si ENERGY DELTAMINUS	support_data						log																			
CDF_FLOAT	1	1:[29]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	Si_ENERGY_DELTAPLUS	Si_ENERGY_DELTAPLUS	Plus values for Energy Bins for Si	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Si ENERGY DELTAPLUS	support_data						log																			
CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epihi_l2-let1-rates3600	HCI_R	HCI_R	Heliocentric distance	At timestamp. After Fraenz and Harper, PSS, 2002.	ua	0.04	1.03	0.04	1.03	-1.0e+31	Epoch	F5.3	R	data	time_series					linear		position&gt;radial											HCI_R	1.495978E11&gt;m					
CDF_INT4	1	2:[7,16]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2A_He_BIN	R2A_He_BIN	R2A He Rates			0	1000	0	16777215	-2147483648	Epoch	I8	R2A He BIN	data	spectrogram		R2_He_BIN_ENERGY	R2_He_BIN_ENERGY_LABL		linear		particle_flux&gt;differential_directional_number_rate	R2A_He_BIN_MASS_BIN		R2A_He_BIN_MASS_BIN_LABL								R2A_He_BIN						
CDF_FLOAT	1	1:[7]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2_He_BIN_ENERGY	R2_He_BIN_ENERGY	Energy Bins for R2 He BIN	Bin characteristic energy.	MeV/n			0.0	1000.0	-1.0		F6.1	Energy	support_data						log										R2_He_BIN_ENERGY_DELTAMINUS	R2_He_BIN_ENERGY_DELTAPLUS								
CDF_CHAR	21	1:[7]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2_He_BIN_ENERGY_LABL	R2_He_BIN_ENERGY_LABL	R2 He Bin									A21		metadata																									
CDF_INT1	1	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2A_He_BIN_MASS_BIN	R2A_He_BIN_MASS_BIN	R2A_He_BIN_MASS_BIN		segment			0	99			I2	R2A_He_BIN_MASS_BIN	support_data																									
CDF_CHAR	11	1:[16]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2A_He_BIN_MASS_BIN_LABL	R2A_He_BIN_MASS_BIN_LABL	R2A He Rates Mass bin number for use in histograms									A11		metadata																									
CDF_FLOAT	1	1:[7]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2_He_BIN_ENERGY_DELTAMINUS	R2_He_BIN_ENERGY_DELTAMINUS	Minus values for Energy Bins for R2 He BIN	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Energy lower extent	support_data						log																			
CDF_FLOAT	1	1:[7]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R2_He_BIN_ENERGY_DELTAPLUS	R2_He_BIN_ENERGY_DELTAPLUS	Plus values for Energy Bins for R2 He BIN	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	Energy upper extent	support_data						log																			
CDF_FLOAT	1	1:[26]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_He_Flux	B_He_Flux	He flux side B		cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	He flux B	data	spectrogram		He_ENERGY	He_ENERGY_LABL		log		particle_flux&gt;differential_directional_number								B_He_Uncertainty	B_He_Uncertainty		B_He&gt;flux					PRIMARY_VAR,SUMMARY	
CDF_FLOAT	1	1:[26]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	B_He_Uncertainty	B_He_Uncertainty	He uncertainty side B		cm!E-2!Nsr!E-1!Nsec!E-1!N(MeV/nuc)!E-1!N	0.0	1000.0	0.0	1.0e+10	-1.0e+31	Epoch	F13.1	He uncertainty B	support_data	spectrogram		He_ENERGY	He_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											B_He&gt;uncertainty						
CDF_FLOAT	1	1:[3]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	LET1_A_HCI	LET1_A_HCI	HCI flow direction LET1A	Unit vector, after Fraenz and Harper, PSS, 2002.		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch	F6.3	Direction [x,y,z] HCI	data	time_series			label_dir_HCI		linear		position&gt;direction											LET1_A_HCI						
CDF_CHAR	5	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	label_dir_HCI	label_dir_HCI	Label Direction HCI									A5	label dir HCI	metadata																			label_dir_HCI						
CDF_FLOAT	1	1:[27]	T/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	A_C_Rate	A_C_Rate	C count rate side A		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	C rate A	data	spectrogram		C_ENERGY	C_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate											A_C&gt;rate						
CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	C_ENERGY	C_ENERGY	Energy Bins for C		MeV/n			0.0	1000.0	-1.0e+31		F6.1	Energy	support_data				C_ENERGY_LABL		log										C_ENERGY_DELTAMINUS	C_ENERGY_DELTAPLUS		C_ENERGY						
CDF_CHAR	21	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	C_ENERGY_LABL	C_ENERGY_LABL	C									A21		metadata																									
CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	C_ENERGY_DELTAMINUS	C_ENERGY_DELTAMINUS	Minus values for Energy Bins for C	[geometric mean] - [bin_bottom] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	C ENERGY DELTAMINUS	support_data						log																			
CDF_FLOAT	1	1:[27]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	C_ENERGY_DELTAPLUS	C_ENERGY_DELTAPLUS	Plus values for Energy Bins for C	[bin_top] - [geometric mean] of corresponding energy bin	MeV/n			0.0	1000.0	-1.0		F6.1	C ENERGY DELTAPLUS	support_data						log																			
CDF_FLOAT	1	2:[3,25]	T/TT	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26A_NetoSi_SECT_Rate	R26A_NetoSi_SECT_Rate	NetoSi sectored count rate R26A		s^-1	0.0	1000.0	0.0	2.0e+07	-1.0e+31	Epoch	F10.1	NetoSi rate R26A	data	spectrogram		R26_NetoSi_SECT_ENERGY	R26_NetoSi_SECT_ENERGY_LABL		log		particle_flux&gt;differential_directional_number_rate	LET1_R26_SECTORS		LET1_R26_SECTORS_LABL								R26A_NetoSi_SECT&gt;rate						
CDF_FLOAT	1	1:[3]	F/T	OOOOO	psp_isois-epihi_l2-let1-rates3600	R26_NetoSi_SECT_ENERGY	R26_NetoSi_SECT_ENERGY	Energy Bins for R26 NetoSi SECT	Bin characteristic energy.	MeV/n			0.0	1000.0	-1.0		F6.1	Energy	support_data						log										R26_NetoSi_SECT_ENERGY_DELTAMINUS	R26_NetoSi_SECT_ENERGY_DELTAPLUS								
