ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_REAL4	1	2:[4,3]	T/TT	OOOOO	solo_l2_epd-step-hcad	Integral_Rows_Uncertainty	Integral Flux Uncert (Rows)	Uncertainty in integral channel flux for each row of pixels		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Bins_Low_Energy	Sector_Rows	time_series	G10.4	Integral Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	2:[4,3]	T/TT	OOOOO	solo_l2_epd-step-hcad	Integral_Rows_Rate	Integral Count Rate (Rows)	Integral channel count rate for each row of pixels		support_data		counts / s										EPOCH	Bins_Low_Energy	Sector_Rows	time_series	G10.4	Integral Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	2:[4,5]	T/TT	OOOOO	solo_l2_epd-step-hcad	Magnet_Cols_Flux	Magnet Flux (Columns)	Magnet channel flux for each column of pixels		data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Bins_Low_Energy	Sector_Columns	time_series	G10.4	Magnet Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Magnet_Cols_Uncertainty	Magnet_Cols_Uncertainty	
ASTRO	CDF_REAL4	1	2:[4,5]	T/TT	OOOOO	solo_l2_epd-step-hcad	Magnet_Cols_Uncertainty	Magnet Flux Uncert (Columns)	Uncertainty in magnet channel flux for each column of pixels		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Bins_Low_Energy	Sector_Columns	time_series	G10.4	Magnet Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	2:[4,5]	T/TT	OOOOO	solo_l2_epd-step-hcad	Magnet_Cols_Rate	Magnet Count Rate (Columns)	Magnet channel count rate for each column of pixels		support_data		counts / s										EPOCH	Bins_Low_Energy	Sector_Columns	time_series	G10.4	Magnet Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	2:[4,5]	T/TT	OOOOO	solo_l2_epd-step-hcad	Integral_Cols_Flux	Integral Flux (Columns)	Integral channel flux for each column of pixels		data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Bins_Low_Energy	Sector_Columns	time_series	G10.4	Integral Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Integral_Cols_Uncertainty	Integral_Cols_Uncertainty	
ASTRO	CDF_REAL4	1	2:[4,5]	T/TT	OOOOO	solo_l2_epd-step-hcad	Integral_Cols_Uncertainty	Integral Flux Uncert (Columns)	Uncertainty in integral channel flux for each column of pixels		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Bins_Low_Energy	Sector_Columns	time_series	G10.4	Integral Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	2:[4,5]	T/TT	OOOOO	solo_l2_epd-step-hcad	Integral_Cols_Rate	Integral Count Rate (Columns)	Integral channel count rate for each column of pixels		support_data		counts / s										EPOCH	Bins_Low_Energy	Sector_Columns	time_series	G10.4	Integral Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[4]	F/T	OOOOO	solo_l2_epd-step-hcad	Bins_Low_Energy	Bins Low Energy	Lowest energy of each bin		support_data		MeV			1.602e-13&gt;J											G10.4		Bins_Text												log						Bins_Width	
ASTRO	CDF_REAL4	1	1:[4]	F/T	OOOOO	solo_l2_epd-step-hcad	Bins_Width	Bins Width	Width of each energy bin		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[4]	F/T	OOOOO	solo_l2_epd-step-hcad	Bins_Text	Bins Text	Text description of each energy bin		metadata																A25																					
ASTRO	CDF_CHAR	5	1:[3]	F/T	OOOOO	solo_l2_epd-step-hcad	Sector_Rows	Sector Rows	Sector Rows		metadata																A5																					
ASTRO	CDF_CHAR	8	1:[5]	F/T	OOOOO	solo_l2_epd-step-hcad	Sector_Columns	Sector Columns	Sector Columns		metadata																A8																					
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-step-hcad	EPOCH_1	Epoch 1	Nanoseconds since J2000		support_data		nanoseconds				60 seconds											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000				
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-step-hcad	EPOCH_2	Epoch 2	Nanoseconds since J2000		support_data		nanoseconds				1 hour											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000				
ASTRO	CDF_REAL4	1	2:[3,3]	T/TT	OOOOO	solo_l2_epd-step-hcad	RTN_Sector_Rows	Sector Rows flow direction RTN	Particle flow direction (unit vector) in RTN coordinates		support_data												EPOCH_1	Sector_Rows			F6.3		RTN_Labels									-1.0e+31	1.0	-1.0	linear		1.0	-1.0				
ASTRO	CDF_REAL4	1	2:[3,3]	F/TT	OOOOO	solo_l2_epd-step-hcad	XYZ_Sector_Rows	Sector Rows flow direction XYZ	Particle flow direction (unit vector) in spacecraft XYZ coordinates		support_data													Sector_Rows			F6.3		XYZ_Labels												linear							
ASTRO	CDF_REAL4	1	2:[5,3]	T/TT	OOOOO	solo_l2_epd-step-hcad	RTN_Sector_Columns	Sector Cols flow direction RTN	Particle flow direction (unit vector) in RTN coordinates		support_data												EPOCH_1	Sector_Columns			F6.3		RTN_Labels									-1.0e+31	1.0	-1.0	linear		1.0	-1.0				
ASTRO	CDF_REAL4	1	2:[5,3]	F/TT	OOOOO	solo_l2_epd-step-hcad	XYZ_Sector_Columns	Sector Cols flow direction XYZ	Particle flow direction (unit vector) in spacecraft XYZ coordinates		support_data													Sector_Columns			F6.3		XYZ_Labels												linear							
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-step-hcad	HCI_R	S/C Radial Distance	Spacecraft radial distance from the Sun		support_data		ua			1.495978E11&gt;m							EPOCH_2				F6.3	r										-1.0e+31	1.2	0.0	linear		1.2	0.0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-step-hcad	HCI_Lat	S/C Latitude	Spacecraft heliocentric latitude (HCI)		support_data		&#176;										EPOCH_2				F6.3	Latitude										-1.0e+31	90.0	-90.0	linear		90.0	-90.0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-step-hcad	HCI_Lon	S/C Longitude	Spacecraft heliocentric longitude (HCI)		support_data		&#176;										EPOCH_2				F6.3	Longitude										-1.0e+31	360.0	0.0	linear		360.0	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-step-hcad	QUALITY_FLAG	Quality flag	Data quality flag	0:Bad, 1:Known problems, 2:Survey data, 3:Good, 4:Excellent	support_data												EPOCH				I	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-step-hcad	QUALITY_BITMASK	Quality bitmask	Computer readable quality parameter	TBD	support_data												EPOCH				Z4	Quality bitmask										65535	32767	0	linear		32767	0				
ASTRO	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-step-hcad	RTN_Labels	RTN Labels	Labels for vector components in RTN coordinates		metadata																A1																					
ASTRO	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-step-hcad	XYZ_Labels	Spacecraft XYZ Labels	Labels for vector components in spacecraft XYZ coordinates		metadata																A1																					
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-step-rates	EPOCH	Epoch	Nanoseconds since J2000	Start of acquisition interval. Variable cadence: 60 s in far mode, 10 s in close mode	support_data		nanoseconds				10 seconds, 1 minute											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-step-rates	DELTA_EPOCH	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH				I	Delta epoch										4294967295										
ASTRO	CDF_REAL4	1	1:[48]	T/T	OOOOO	solo_l2_epd-step-rates	Magnet_Flux	Magnet Flux	Sector averaged magnet channel flux	Includes ions of different species. Calibrated using the detector response for Hydrogen.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Bins_Low_Energy		time_series	G10.4	Magnet Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Magnet_Uncertainty	Magnet_Uncertainty	
ASTRO	CDF_REAL4	1	1:[48]	T/T	OOOOO	solo_l2_epd-step-rates	Magnet_Uncertainty	Magnet Flux Uncertainty	Uncertainty in sector averaged magnet channel flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Bins_Low_Energy		time_series	G10.4	Magnet Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[48]	T/T	OOOOO	solo_l2_epd-step-rates	Magnet_Rate	Magnet Count Rate	Sector averaged magnet channel count rate		support_data		counts / s										EPOCH	Bins_Low_Energy		time_series	G10.4	Magnet Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[48]	T/T	OOOOO	solo_l2_epd-step-rates	Integral_Flux	Integral Flux	Sector averaged integral channel flux	Includes ions of different species and electrons. Calibrated using the detector response for Hydrogen.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Bins_Low_Energy		time_series	G10.4	Integral Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Integral_Uncertainty	Integral_Uncertainty	
ASTRO	CDF_REAL4	1	1:[48]	T/T	OOOOO	solo_l2_epd-step-rates	Integral_Uncertainty	Integral Flux Uncertainty	Uncertainty in sector averaged integral channel flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Bins_Low_Energy		time_series	G10.4	Integral Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[48]	T/T	OOOOO	solo_l2_epd-step-rates	Integral_Rate	Integral Count Rate	Sector averaged integral channel count rate	TBD	support_data		counts / s										EPOCH	Bins_Low_Energy		time_series	G10.4	Integral Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[48]	F/T	OOOOO	solo_l2_epd-step-rates	Bins_Low_Energy	Bins Low Energy	Lowest energy of each bin for sector averaged flux		support_data		MeV			1.602e-13&gt;J											G10.4		Bins_Text												log						Bins_Width	
ASTRO	CDF_REAL4	1	1:[48]	F/T	OOOOO	solo_l2_epd-step-rates	Bins_Width	Bins Width	Width of each energy bin for sector averaged flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[48]	F/T	OOOOO	solo_l2_epd-step-rates	Bins_Text	Bins Text	Text description of each energy bin for sector averaged flux		metadata																A25																					
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-step-rates	EPOCH_1	Epoch 1	Nanoseconds since J2000		support_data		nanoseconds				60 seconds											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000				
ASTRO	CDF_REAL4	1	1:[3]	T/T	OOOOO	solo_l2_epd-step-rates	RTN	Flow direction RTN	Particle flow direction (unit vector) in RTN coordinates		support_data												EPOCH_1				F6.3		RTN_Labels									-1.0e+31	1.0	-1.0	linear		1.0	-1.0				
ASTRO	CDF_REAL4	1	1:[3]	F/T	OOOOO	solo_l2_epd-step-rates	XYZ	Flow direction XYZ	Particle flow direction (unit vector) in spacecraft XYZ coordinates		support_data																F6.3		XYZ_Labels												linear							
ASTRO	CDF_REAL4	1	2:[8,15]	T/TT	OOOOO	solo_l2_epd-step-rates	Sector_Magnet_Flux	Sector Magnet Flux	Sectored magnet channel flux	Includes ions of different species. Calibrated using the detector response for Hydrogen.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Sector_Bins_Low_Energy	Sectors	time_series	G10.4	Magnet Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Sector_Magnet_Uncertainty	Sector_Magnet_Uncertainty	
ASTRO	CDF_REAL4	1	2:[8,15]	T/TT	OOOOO	solo_l2_epd-step-rates	Sector_Magnet_Uncertainty	Sector Magnet Flux Uncertainty	Uncertainty in sectored magnet channel flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Sector_Bins_Low_Energy	Sectors	time_series	G10.4	Magnet Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	2:[8,15]	T/TT	OOOOO	solo_l2_epd-step-rates	Sector_Magnet_Rate	Sector Magnet Count Rate	Sectored magnet channel count rate		support_data		counts / s										EPOCH	Sector_Bins_Low_Energy	Sectors	time_series	G10.4	Magnet Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	2:[8,15]	T/TT	OOOOO	solo_l2_epd-step-rates	Sector_Integral_Flux	Sector Integral Flux	Sectored integral channel flux	Includes ions of different species and electrons. Calibrated using the detector response for Hydrogen.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Sector_Bins_Low_Energy	Sectors	time_series	G10.4	Integral Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Sector_Integral_Uncertainty	Sector_Integral_Uncertainty	
ASTRO	CDF_REAL4	1	2:[8,15]	T/TT	OOOOO	solo_l2_epd-step-rates	Sector_Integral_Uncertainty	Sector Integral Flux Uncert.	Uncertainty in sectored integral channel flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Sector_Bins_Low_Energy	Sectors	time_series	G10.4	Integral Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	2:[8,15]	T/TT	OOOOO	solo_l2_epd-step-rates	Sector_Integral_Rate	Sector Integral Count Rate	Sectored integral channel count rate		support_data		counts / s										EPOCH	Sector_Bins_Low_Energy	Sectors	time_series	G10.4	Electron Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_l2_epd-step-rates	Sector_Bins_Low_Energy	Sector Bins Low Energy	Lowest energy of each bin for sectored flux		support_data		MeV			1.602e-13&gt;J											G10.4		Sector_Bins_Text												log						Sector_Bins_Width	
ASTRO	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_l2_epd-step-rates	Sector_Bins_Width	Sector Bins Width	Width of each energy bin for sectored flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[8]	F/T	OOOOO	solo_l2_epd-step-rates	Sector_Bins_Text	Sector Bins Text	Text description of each energy bin for sectored flux		metadata																A25																					
ASTRO	CDF_CHAR	8	1:[15]	F/T	OOOOO	solo_l2_epd-step-rates	Sectors	Sectors	Sectors		metadata																A8																					
ASTRO	CDF_REAL4	1	2:[15,3]	T/TT	OOOOO	solo_l2_epd-step-rates	RTN_Sectors	Sectors Flow direction RTN	Particle flow direction (unit vector) in RTN coordinates		support_data												EPOCH_1	Sectors			F6.3		RTN_Labels									-1.0e+31	1.0	-1.0	linear		1.0	-1.0				
ASTRO	CDF_REAL4	1	2:[15,3]	F/TT	OOOOO	solo_l2_epd-step-rates	XYZ_Sectors	Sectors Flow direction XYZ	Particle flow direction (unit vector) in spacecraft XYZ coordinates		support_data													Sectors			F6.3		XYZ_Labels												linear							
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-step-rates	EPOCH_2	Epoch 2	Nanoseconds since J2000		support_data		nanoseconds				1 hour											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-step-rates	HCI_R	S/C Radial Distance	Spacecraft radial distance from the Sun		support_data		ua			1.495978E11&gt;m							EPOCH_2				F6.3	r										-1.0e+31	1.2	0.0	linear		1.2	0.0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-step-rates	HCI_Lat	S/C Latitude	Spacecraft heliocentric latitude (HCI)		support_data		&#176;										EPOCH_2				F6.3	Latitude										-1.0e+31	90.0	-90.0	linear		90.0	-90.0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-step-rates	HCI_Lon	S/C Longitude	Spacecraft heliocentric longitude (HCI)		support_data		&#176;										EPOCH_2				F6.3	Longitude										-1.0e+31	360.0	0.0	linear		360.0	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-step-rates	QUALITY_FLAG	Quality flag	Data quality flag	0:Bad, 1:Known problems, 2:Survey data, 3:Good, 4:Excellent	support_data												EPOCH				I	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-step-rates	QUALITY_BITMASK	Quality bitmask	Computer readable quality parameter	0x1: Bad value, 0x2: Close mode, 0x4: High flux mode	support_data												EPOCH				Z4	Quality bitmask										65535	32767	0	linear		32767	0				
ASTRO	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-step-rates	RTN_Labels	RTN Labels	Labels for vector components in RTN coordinates		metadata																A1																					
ASTRO	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-step-rates	XYZ_Labels	Spacecraft XYZ Labels	Labels for vector components in spacecraft XYZ coordinates		metadata																A1																					
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-burst	EPOCH	EPOCH (Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		metadata		ns			1.0E-9&gt;s										time_series	I	EPOCH										9999-12-31T23:59:59.999999999	644241669186987310	644328069176526695	linear		9999-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999				
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	solo_l2_mag-rtn-burst	B_RTN	B RTN	Magnetic field vector in RTN coordinates		data		nT		PRI&gt;Primary Sensor	1.0E-9&gt;T							EPOCH			time_series	f11.4		LBL1_B_RTN		RTN				REP1_B_RTN		1	nan	80000.0	-80000.0	linear		1.0e+10	-1.0e+10				
ASTRO	CDF_UCHAR	3	1:[3]	F/T	OOOOO	solo_l2_mag-rtn-burst	LBL1_B_RTN	Axis Label for B in RTN coordinates	Axis label for magnetic field vectors		metadata																A2																					
ASTRO	CDF_UCHAR	1	1:[3]	F/T	OOOOO	solo_l2_mag-rtn-burst	REP1_B_RTN	Vector representation for B	Vector representation for magnetic field vectors		support_data																A1																					
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-burst	VECTOR_TIME_RESOLUTION	Cadence	Number of mag field vectors per second		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	f8.3	Cadence										nan	1920.0	0.0	linear		1920.0	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-burst	VECTOR_RANGE	Range	Magnetic field vector components&apos; range		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	I1	Vector Range										254	3	0	linear		3	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-burst	QUALITY_BITMASK	Quality bitmask	Detailed information about the quality of the magnetic field vector	This is a bitwise variable, meaning that multiple flagscan be set for a single time, by adding flag values.Single bit flags for this data Bit1: INBOARDPRIMARY,L2 data is from inboard sensor; Bit2: SCETUNSYNC, instrument time not synchronised with SC time; Bit3: MAGHEATERON, MAG heater operating; Bit4: TONEREMOVED, interference tones were detected and removed from this data point; Bit5: THRUSTERREMOVED thrusters were firing and influence has been removed from this data point; Bit6: SCINTERFERENCE, SC generated interference detected but not removed; Bit7: SAMOVEMENT, solar array movement occurred; Bit8: INSTRUMENTREMOVED, interference field signal from another instrument operation has been detected and removed; Refer to SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I5	Quality bitmask										65534	2	0	linear		65535	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-burst	QUALITY_FLAG	Quality flag	High level information about the quality of the magnetic field vector	Flag setting: 0:Bad data; 1: Known problems use at your own risk; 2: Survey data, possibly not publication quality; 3: Good for publication subject to PI approval; 4: Excellent data which has received special treatment; refer SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I1	Quality flag										254	4	0	linear		4	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal-1-minute	EPOCH	EPOCH (Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		metadata		ns			1.0E-9&gt;s										time_series	I	EPOCH										9999-12-31T23:59:59.999999999	644241699183998211	644328039184001788	linear		9999-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999				
ASTRO	CDF_FLOAT	1	1:[3]	T/T	OOOOO	solo_l2_mag-rtn-normal-1-minute	B_RTN	B RTN	Magnetic field vector in RTN coordinates		data		nT		PRI&gt;Primary Sensor	1.0E-9&gt;T							EPOCH			time_series	f11.4		LBL1_B_RTN		RTN				REP1_B_RTN		1	nan	80000.0	-80000.0	linear		1.0e+10	-1.0e+10				
ASTRO	CDF_UCHAR	3	1:[3]	F/T	OOOOO	solo_l2_mag-rtn-normal-1-minute	LBL1_B_RTN	Axis Label for B in RTN coordinates	Axis label for magnetic field vectors		metadata																A2																					
ASTRO	CDF_UCHAR	1	1:[3]	F/T	OOOOO	solo_l2_mag-rtn-normal-1-minute	REP1_B_RTN	Vector representation for B	Vector representation for magnetic field vectors		support_data																A1																					
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal-1-minute	VECTOR_TIME_RESOLUTION	Cadence	Number of mag field vectors per second		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	f8.3	Cadence										nan	1920.0	0.0	linear		1920.0	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal-1-minute	VECTOR_RANGE	Range	Magnetic field vector components&apos; range		metadata				OBS&gt;Outboard Sensor								EPOCH			time_series	I1	Vector Range										254	3	0	linear		3	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal-1-minute	QUALITY_BITMASK	Quality bitmask	Detailed information about the quality of the magnetic field vector	This is a bitwise variable, meaning that multiple flagscan be set for a single time, by adding flag values.Single bit flags for this data Bit1: INBOARDPRIMARY,L2 data is from inboard sensor; Bit2: SCETUNSYNC, instrument time not synchronised with SC time; Bit3: MAGHEATERON, MAG heater operating; Bit4: TONEREMOVED, interference tones were detected and removed from this data point; Bit5: THRUSTERREMOVED thrusters were firing and influence has been removed from this data point; Bit6: SCINTERFERENCE, SC generated interference detected but not removed; Bit7: SAMOVEMENT, solar array movement occurred; Bit8: INSTRUMENTREMOVED, interference field signal from another instrument operation has been detected and removed; Refer to SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I5	Quality bitmask										65534	2	0	linear		65535	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal-1-minute	QUALITY_FLAG	Quality flag	High level information about the quality of the magnetic field vector	Flag setting: 0:Bad data; 1: Known problems use at your own risk; 2: Survey data, possibly not publication quality; 3: Good for publication subject to PI approval; 4: Excellent data which has received special treatment; refer SOL-MAG-DPDD for more information on how these flags are generated.	metadata												EPOCH			time_series	I1	Quality flag										254	4	0	linear		4	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_mag-rtn-normal	EPOCH	EPOCH (Time)	Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000		metadata		ns			1.0E-9&gt;s										time_series	I	EPOCH										9999-12-31T23:59:59.999999999	644241669202004328	644328069145004033	linear		9999-12-31T23:59:59.999999999	9999-12-31T23:59:59.999999999				
