XXX	zw4f-nq40	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/EnergeticParticleDetector/EIS/Burst/Level2/PulseHeightByTimeOfFlight/PT0.605S	B.H. Mauk
XXX	17jn-6367	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/EnergeticParticleDetector/EIS/Survey/Level2/ElectronEnergySpectra/PT2.42S	B.H. Mauk
XXX	n2at-sb97	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/EnergeticParticleDetector/EIS/Survey/Level2/EnergyByTimeOfFlight/PT2.42S	B.H. Mauk
XXX	6pav-5r08	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/EnergeticParticleDetector/EIS/Survey/Level2/PulseHeightByTimeOfFlight/PT2.42S	B.H. Mauk
XXX	vpb7-0a70	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/EnergeticParticleDetector/FEEPS/Burst/Level2/Electron/PT0.3025S	D.N. Baker
XXX	va5q-pw54	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/EnergeticParticleDetector/FEEPS/Burst/Level2/Ion/PT0.3025S	D.N. Baker
XXX	6pz6-zb50	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/EnergeticParticleDetector/FEEPS/Survey/Level2/Electron/PT2.42S	D.N. Baker
XXX	g65x-mj86	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/EnergeticParticleDetector/FEEPS/Survey/Level2/Ion/PT2.42S	D.N. Baker
XXX	ggx2-zg64	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/FGM/Burst/Level2/PT0.0078125S	Russell, C.T., Burch, J.L., and W. Magnes
XXX	xz3n-g079	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/FGM/Survey/Level2/PT0.125S	Russell, C.T., Burch, J.L., and W. Magnes
XXX	cdgv-3h64	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DES/Burst/Level2/Distribution/PT0.03S	Giles, B.L., and J.L. Burch
XXX	tryj-n584	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DES/Burst/Level2/Moments/PT0.03S	Giles, B.L., and J.L. Burch
XXX	bger-by60	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DES/Burst/Level2/PartialMoments/PT0.03S	Giles, B.L., and J.L. Burch
XXX	12sw-b676	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DIS/Burst/Level2/Distribution/PT0.15S	Giles, B.L., and J.L. Burch
XXX	8az2-0h04	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DIS/Burst/Level2/Moments/PT0.15S	Giles, B.L., and J.L. Burch
XXX	4e97-8k46	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DIS/Burst/Level2/PartialMoments/PT0.15S	Giles, B.L., and J.L. Burch
XXX	nf79-gp85	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DES/Fast/Level2/Distribution/PT4.5S	Giles, B.L., and J.L. Burch
XXX	cqez-ga35	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DES/Fast/Level2/Moments/PT4.5S	Giles, B.L., and J.L. Burch
XXX	5mga-9573	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DES/Fast/Level2/PartialMoments/PT4.5S	Giles, B.L., and J.L. Burch
XXX	wwxb-p635	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DIS/Fast/Level2/Distribution/PT4.5S	Giles, B.L., and J.L. Burch
XXX	09tv-hh36	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DIS/Fast/Level2/Moments/PT4.5S	Giles, B.L., and J.L. Burch
XXX	sypp-0339	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FastPlasmaInvestigation/DIS/Fast/Level2/PartialMoments/PT4.5S	Giles, B.L., and J.L. Burch
XXX	zdhn-3867	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/HotPlasmaCompositionAnalyzer/Burst/Level2/Ion/PT0.625S	Burch, J.L., and S.A. Fuselier
XXX	herb-7r76	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/HotPlasmaCompositionAnalyzer/Burst/Level2/Moments/PT10S	Burch, J.L., and S.A. Fuselier
XXX	jjjs-k412	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/HotPlasmaCompositionAnalyzer/Survey/Level2/Ion/PT0.625S	Burch, J.L., and S.A. Fuselier
XXX	2v65-6696	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/HotPlasmaCompositionAnalyzer/Survey/Level2/Moments/PT10S	Burch, J.L., and S.A. Fuselier
XXX	6t90-mz79	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/HotPlasmaCompositionAnalyzer/Survey/Level2/TimeOfFlight/Counts/PT0.625S	Burch, J.L., and S.A. Fuselier
XXX	a62q-nc06	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/Ephemeris/Burst/Level2/Tsyganenko_89_Disturbed/PT0.030S	Henderson, M.G., and S.K. Morley
XXX	edy0-fc92	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/Ephemeris/Burst/Level2/Tsyganenko_89_Quiet/PT0.030S	Henderson, M.G., and S.K. Morley
XXX	azyb-e325	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/Ephemeris/Burst/Level2/Tsyganenko_04_Disturbed/PT0.030S	Henderson, M.G., and S.K. Morley
XXX	d8h8-nv79	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/Ephemeris/Survey/Level2/Tsyganenko_89_Disturbed/PT30S	Henderson, M.G., and S.K. Morley
XXX	mdgn-bb43	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/Ephemeris/Survey/Level2/Tsyganenko_89_Quiet/PT30S	Henderson, M.G., and S.K. Morley
XXX	66y1-pa21	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/Ephemeris/Survey/Level2/Tsyganenko_04_Disturbed/PT30S	Henderson, M.G., and S.K. Morley
XXX	axbs-qh32	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/SCM/Burst/Level2/PT0.0001220703125S	Burch, J.L., and O. Le Contel
XXX	32sc-7075	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/SCM/Burst/Level2/PT0.00006101515625S	Burch, J.L., and O. Le Contel
XXX	tscb-r537	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/2/FIELDS/SCM/Survey/Level2/PT0.03125S	Burch, J.L., and O. Le Contel
XXX	jwtq-2874	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/3/ASPOC/Survey/Level2/PT1S	Torkar, K.M., and R. Nakamura
XXX	6shs-d833	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/3/FIELDS/DSP/Fast/Level2/MagneticFieldPowerSpectralDensity/PT2S	Burch, J.L., Le Contel, O., and R.E. Ergun
XXX	9v39-nb07	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/3/FIELDS/DSP/Fast/Level2/ElectricFieldPowerSpectralDensity/PT2S	Burch, J.L., and R.E. Ergun
XXX	qjgq-zm28	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/3/FIELDS/DSP/Slow/Level2/MagneticFieldPowerSpectralDensity/PT16S	Burch, J.L., Le Contel, O., and R.E. Ergun
XXX	ed68-1n78	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/3/FIELDS/DSP/Slow/Level2/ElectricFieldPowerSpectralDensity/PT16S	Burch, J.L., and R.E. Ergun
XXX	9fx2-zt10	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/3/FIELDS/EDI/Burst/Level2/AmbientElectronFlux/ProjectionMethod2/PT0.0009765625S	Vaith, H.E., Burch, J.L., and R.B. Torbert
XXX	12xy-an19	XXXX-XXXX	2022	NASA Space Physics Data Facility	NASA/NumericalData/MMS/3/FIELDS/EDI/Burst/Level2/ElectronFluxAmbient/ProjectionMethod1/PT0.0009765625S	Vaith, H.E., Burch, J.L., and R.B. Torbert
